0,0,0,0,0,0,0.612654,92.5479,-1.01497,0.0978127,-0.0294293,0.0353955,2.23157,102.647,-35.645,0.0825803,0.0580639,-0.0383168,1.78505,101.784,-42.576,0.233513,0.013004,-0.0301008,0.00579865,95.5638,-56.4865,0.0454666,0.00155729,0.0340769,-0.911556,78.3816,-77.5122,0.00937503,0.00224544,0.148867,2.04899,78.633,-95.1897,0,0,0,15.4402,92.3399,-17.2856,-0.00294297,-0.0117371,-0.0478744,12.8046,63.2363,-25.7115,0.441704,-0.0339738,0.0386059,15.3974,70.6787,-40.9005,-0.39337,0.0295769,-0.00974484,14.6333,42.924,-52.6064,0.49819,0.0535862,-0.0174036,15.5786,28.2794,-59.2206,0,0,0,-12.4118,85.939,-19.002,0.106833,0.028695,-0.0480581,-10.7823,59.2332,-33.4626,0.0468904,0.00583113,-0.000763252,-11.3034,57.2267,-50.4485,-0.0451264,-0.00280863,0.00180118,-9.56481,31.1625,-65.4673,0.779766,0.0313848,0.0481333,-8.59106,25.1344,-78.5448,0,0,0,0.137122,88.3735,10.348,0,0,0,2.72681,89.293,26.415,-0.0928613,0.0479778,-0.0343547,2.83444,89.1436,29.2926,0,0,0,2.69658,98.5483,48.1605,0.0309397,-0.0184413,0.00187914,2.61057,108.652,61.3898,-0.135314,-0.0280678,-0.00383115,1.72163,120.821,76.2503,-0.0142859,-0.000190055,0.01096,1.49244,97.6397,92.1119,0,0,0,-6.3305,116.16,88.0806,0,0,0,8.72619,116.548,88.866,0,0,0,1.03615,95.6663,101.836,0,0,0,7.19245,124.074,84.826,0,0,0,8.2156,127.741,86.1444,0.458252,0,0,-4.36818,123.193,83.5029,0,0,0,-6.11313,127.371,85.397,0.458252,0,0,2.52952,118.106,58.5398,0.00184623,0,0,15.9984,59.4853,59.2941,-0.34499,-0.0106886,-0.0373156,14.144,32.5881,73.0646,0,2.22045e-16,0,12.7616,12.5346,83.3313,0.259763,-0.0101247,-0.0123154,12.9442,2.28009,91.7982,0,0,0,-9.95163,74.299,59.4417,-0.587676,-0.050785,-0.000464134,-9.80452,56.7685,84.1233,0.324492,0.00413103,-0.0107784,-9.20048,35.2396,90.8765,0.42767,0.0299949,-0.0198961,-10.4725,22.2349,93.2777,0,0,0,4.04891,77.7664,60.0741,0,0,0,2.88937,63.0992,26.2287,0,0,0,-0.885521,96.5363,17.8882,0,0,0,2.56064,67.331,-5.8476,0,0,0,
0,0,0,0,0,0,0.971119,92.4026,-0.811753,0.108463,-0.0355734,0.0351749,2.99457,103.26,-35.1898,0.0733664,0.0567003,-0.037914,2.65139,102.424,-42.1299,0.245388,0.0181609,-0.0383053,0.770292,96.6071,-56.2006,0.0273654,-0.00275595,0.035894,-0.225213,79.2535,-77.0815,-0.0164633,0.00667296,0.114566,1.86872,78.1932,-94.8526,0,0,0,15.9217,92.0198,-16.4522,-0.0578463,-0.000375095,-0.0571772,12.5285,62.3695,-22.3094,0.554053,-0.0411816,0.0534526,15.2525,71.8458,-36.295,-0.493253,0.036071,-0.00838298,14.5862,43.4108,-46.2421,0.491942,0.0545068,-0.0165232,15.6127,28.3094,-51.7192,0,0,0,-11.9358,86.6646,-18.9283,0.0539271,0.0162389,-0.058863,-10.7858,58.8078,-31.0789,0.184558,0.020033,-0.0015583,-11.1274,60.1051,-48.1382,-0.165845,-0.0122423,0.00725698,-9.50091,33.3084,-61.8211,0.8366,0.0461882,0.0379771,-8.55764,28.1084,-75.2516,0,0,0,0.362121,87.9791,10.4502,0,0,0,2.60861,88.5095,26.5698,-0.0951587,0.0537225,-0.0322084,2.71498,88.311,29.4445,0,0,0,2.786,97.4815,48.4277,0.0304341,-0.010636,0.00373179,2.80418,107.37,61.8194,-0.130707,-0.0368225,-0.00275422,1.72899,119.141,76.984,-0.0266166,-0.000212563,0.00722694,1.51214,95.9368,92.8112,0,0,0,-6.36001,114.434,88.7707,0,0,0,8.69142,114.877,89.6255,0,0,0,1.01865,93.9478,102.53,0,0,0,7.14862,122.402,85.5893,0,0,0,8.15232,126.071,86.9176,0.470028,0,0,-4.40254,121.481,84.2121,0,0,0,-6.1714,125.65,86.1042,0.470028,0,0,2.59953,116.686,59.1328,0.00235413,0,0,16.6593,60.2725,56.7316,-0.313154,-0.015437,-0.0463889,14.3021,32.3927,68.2937,0.111238,-0.00149342,0.00255179,12.6699,10.205,72.1023,0.164424,0.000557825,-0.0135633,12.7126,-0.939666,79.3596,0,0,0,-9.46498,71.2779,59.2209,-0.575446,-0.0560522,0.000614746,-9.28417,52.7238,83.1423,0.290701,0.00369085,-0.00922368,-8.51374,31.3814,90.4478,0.361987,0.0378602,-0.0211221,-9.74289,18.9076,94.8525,0,0,0,3.96058,76.4102,60.026,0,0,0,2.89064,62.3238,25.9319,0,0,0,-0.739869,95.9748,18.1565,0,0,0,2.95311,67.2962,-6.17692,0,0,0,
0,0,0,0,0,0,1.23852,92.8468,-0.558565,0.11984,-0.0399395,0.0349521,3.53711,104.499,-34.658,0.0660138,0.0522118,-0.0380097,3.30867,103.725,-41.61,0.24775,0.0146322,-0.0354452,1.77412,98.0982,-55.7998,0.0111849,0.000428013,0.0146232,0.154291,80.3337,-76.2923,-0.0433193,0.00920234,0.0801765,1.01598,77.7748,-94.0133,0,0,0,16.2098,92.0029,-15.3937,-0.124009,0.00861008,-0.0613089,12.3176,61.9517,-17.9896,0.615293,-0.0447229,0.0624382,15.061,71.6318,-31.8311,-0.547838,0.0392852,-0.00701609,14.3716,42.3779,-39.0192,0.485696,0.0554392,-0.0156578,15.4098,26.7719,-42.8244,0,0,0,-11.6125,87.9941,-18.735,-0.0110218,0.00601212,-0.0662988,-10.988,58.978,-27.8255,0.311313,0.0325491,0.00172315,-11.0219,62.7556,-44.5153,-0.277033,-0.0205433,0.0102886,-9.38124,34.9808,-56.0825,0.893177,0.0628557,0.0293727,-8.3889,30.2656,-69.6872,0,0,0,0.539012,88.1632,10.5924,0,0,0,2.29067,88.2852,26.7512,-0.0947885,0.0576592,-0.029751,2.39622,88.0194,29.6205,0,0,0,2.73392,96.7433,48.8075,0.0318438,-0.000972911,0.00586114,2.89214,106.278,62.452,-0.125455,-0.0478047,-0.000806506,1.58722,117.457,78.0415,-0.0391742,-0.00017749,0.00352069,1.44637,94.0506,93.5699,0,0,0,-6.53072,112.545,89.7242,0,0,0,8.51269,113.078,90.6642,0,0,0,0.915877,91.934,103.26,0,0,0,6.9396,120.644,86.7163,0,0,0,7.91129,124.302,88.0966,0.485627,0,0,-4.59768,119.662,85.2663,0,0,0,-6.40479,123.795,87.202,0.485627,0,0,2.54323,115.471,60.0212,0.00356527,0,0,17.1906,62.5974,52.9271,-0.17699,-0.0370862,-0.0519882,14.5124,32.5818,55.8281,0.00114616,-1.23792e-05,2.77652e-05,12.5195,10.1981,57.9396,0.129255,-0.00292974,-0.0177097,12.0421,-0.960342,65.1601,0,0,0,-8.95707,67.4927,58.6194,-0.548731,-0.0626325,0.00126953,-8.72165,47.1406,81.0304,0.238148,0.00302451,-0.00698509,-7.82612,26.0156,88.9295,0.296143,0.0455559,-0.0234966,-9.0922,14.3954,95.2442,0,0,0,3.68638,75.406,59.9133,0,0,0,2.71554,62.1238,25.495,0,0,0,-0.620134,95.9784,18.4735,0,0,0,3.25183,67.8707,-6.49004,0,0,0,
0,0,0,0,0,0,1.40205,93.6638,-0.30435,0.128871,-0.0422886,0.0346649,3.84128,105.937,-34.1755,0.0630258,0.0450977,-0.0386955,3.72859,105.251,-41.1396,0.270095,0.00963211,-0.0324335,2.55981,100.452,-55.6642,-0.0230469,0.00432736,0.00270265,0.795731,82.467,-75.9516,-0.0707584,0.0098818,0.0457447,0.680326,78.6642,-93.4686,0,0,0,16.3005,92.042,-14.2399,-0.195044,0.0147878,-0.0600494,12.204,61.928,-13.0878,0.627585,-0.0453968,0.0643215,14.8945,70.186,-27.8318,-0.558803,0.0399119,-0.00669662,14.0698,40.2815,-31.4338,0.486809,0.0484464,-0.00989085,15.1248,24.3349,-33.3565,0,0,0,-11.4627,89.6011,-18.4404,-0.0823626,-0.000992839,-0.0674225,-11.1897,59.6703,-23.8288,0.419441,0.0407916,0.00777281,-10.935,64.9307,-40.1102,-0.37171,-0.0272131,0.0112478,-9.09971,36.144,-48.8216,0.947859,0.0850615,0.0208519,-8.05828,31.5524,-62.4649,0,0,0,0.656276,88.7774,10.7562,0,0,0,1.81412,88.5769,26.9339,-0.0913594,0.0590774,-0.0279003,1.91649,88.2404,29.7959,0,0,0,2.55655,96.3776,49.2254,0.0352908,0.00918419,0.00735429,2.88985,105.484,63.1562,-0.120856,-0.0580903,0.00143838,1.41722,115.989,79.1928,-0.0507597,4.16222e-05,0.000363997,1.35288,92.2955,94.2791,0,0,0,-6.70971,110.817,90.7562,0,0,0,8.32781,111.41,91.7525,0,0,0,0.804539,89.9948,103.926,0,0,0,6.72681,119.041,87.9423,0,0,0,7.67514,122.677,89.394,0.503411,0,0,-4.80076,118.026,86.4385,0,0,0,-6.63534,122.113,88.4458,0.503411,0,0,2.42566,114.56,61.0198,0.00501083,0,0,17.338,62.3885,49.6187,-0.130656,-0.0428003,-0.0574426,14.4856,32.2557,48.9826,0.0671879,-0.000885671,0.00140487,12.6285,10.0325,45.4984,0.00238595,-0.00824195,-0.0192588,11.902,-1.07395,52.778,0,0,0,-8.64725,64.5751,57.6927,-0.494848,-0.070362,0.00395776,-8.19323,41.4322,77.2048,0.149662,0.00183795,-0.00379845,-7.24779,20.6795,86.0304,0.256842,0.0554771,-0.0230995,-8.51473,9.91273,93.7102,0,0,0,3.21172,74.8837,59.7681,0,0,0,2.34381,62.4567,25.0292,0,0,0,-0.531948,96.4476,18.7742,0,0,0,3.43103,68.7996,-6.68348,0,0,0,
0,0,0,0,0,0,1.46529,94.6615,-0.111067,0.132923,-0.042617,0.0342909,3.92054,107.208,-33.8809,0.0663572,0.0361972,-0.0398801,3.91512,106.627,-40.8555,0.292577,0.00447395,-0.0296578,3.10679,102.713,-55.667,-0.0576299,0.00742636,-0.00936036,1.1016,84.5702,-75.7911,-0.135431,0.0125912,0.0311872,0.511,78.3805,-92.6036,0,0,0,16.2207,91.9868,-13.1233,-0.26099,0.0182754,-0.0550415,12.1563,62.2463,-8.23011,0.604686,-0.0441565,0.060815,14.7424,67.8756,-24.1813,-0.538389,0.0387518,-0.00729823,13.7292,37.7619,-23.9098,0.487884,0.0413591,-0.0040813,14.7726,21.6993,-23.8079,0,0,0,-11.4807,91.2021,-18.1024,-0.154302,-0.00540317,-0.0613042,-11.2316,60.8156,-19.3506,0.501069,0.0443287,0.0138585,-10.8041,66.4863,-35.49,-0.443118,-0.031875,0.0109813,-8.61428,36.894,-40.7273,0.980045,0.100704,0.014334,-7.48459,31.5776,-54.0977,0,0,0,0.713872,89.6859,10.9093,0,0,0,1.24061,89.341,27.0907,-0.0848588,0.0576467,-0.02761,1.33533,88.9443,29.9452,0,0,0,2.29805,96.4362,49.6102,0.0407403,0.0185387,0.00721942,2.84531,105.103,63.8119,-0.118132,-0.064808,0.00330987,1.37172,114.991,80.2363,-0.0605258,4.86317e-05,-0.00174943,1.3145,91.0232,94.8834,0,0,0,-6.7401,109.612,91.7158,0,0,0,8.29947,110.176,92.6981,0,0,0,0.780244,88.5454,104.487,0,0,0,6.6979,117.877,89.0318,0,0,0,7.65131,121.485,90.5487,0.521742,0,0,-4.83287,116.899,87.5286,0,0,0,-6.66112,120.948,89.6139,0.521742,0,0,2.34044,114.069,61.9563,0.00622198,0,0,17.0723,61.2663,48.0249,-0.0583283,-0.0512179,-0.0594349,14.2426,31.6517,42.4134,0.104697,-0.00139545,0.00236593,12.6905,10.8762,33.7283,-0.0393208,0.00268208,-0.019134,11.9612,-1.23824,39.1673,0,0,0,-8.68056,62.3237,56.517,-0.439692,-0.0767316,0.00879198,-7.90955,36.829,72.8249,0.0982271,0.00117316,-0.00229254,-6.86037,15.837,81.0526,0.217711,0.0654593,-0.0234929,-8.12168,5.45819,89.25,0,0,0,2.55066,74.9599,59.6331,0,0,0,1.77592,63.2666,24.6381,0,0,0,-0.473302,97.2914,18.9889,0,0,0,3.48483,69.8488,-6.69096,0,0,0,
0,0,0,0,0,0,1.44597,95.655,-0.021817,0.12983,-0.0411726,0.0338279,3.81714,107.985,-33.8773,0.0780085,0.0254634,-0.041472,3.91643,107.524,-40.8602,0.333733,0.000570434,-0.0241612,3.53775,105.098,-56.0038,-0.0923131,0.00970301,-0.0216386,1.37528,87.6042,-76.6782,-0.200331,0.0134801,0.016486,0.304202,79.7961,-92.7781,0,0,0,16.0051,91.6292,-12.0345,-0.318035,0.0194909,-0.0484172,12.0976,62.6811,-3.567,0.567065,-0.0419861,0.0552682,14.5512,65.0728,-20.3324,-0.504862,0.0367971,-0.00818241,13.3663,35.2504,-16.1905,0.483658,0.0320352,0.000904917,14.3483,19.3473,-13.9025,0,0,0,-11.5881,92.4536,-17.8164,-0.226793,-0.00910475,-0.0495606,-11.0847,62.2343,-14.4257,0.557658,0.0450966,0.0185178,-10.5908,67.2596,-30.7757,-0.492623,-0.0348939,0.010342,-7.93513,37.2635,-31.8301,0.978329,0.105377,0.0110541,-6.59963,30.1111,-44.2948,0,0,0,0.721284,90.75,11.032,0,0,0,0.581913,90.5109,27.2092,-0.0746102,0.0530812,-0.0285855,0.66087,90.073,30.0581,0,0,0,1.91806,96.8892,49.9379,0.0483882,0.0266368,0.00560158,2.68138,105.138,64.3769,-0.118188,-0.06597,0.00423986,1.40044,114.548,81.0953,-0.0684994,0.00012096,-0.00266007,1.31868,90.3879,95.4226,0,0,0,-6.64369,109.068,92.5745,0,0,0,8.40733,109.524,93.4294,0,0,0,0.853712,87.7856,104.997,0,0,0,6.82297,117.283,89.8802,0,0,0,7.81305,120.865,91.4364,0.53898,0,0,-4.72676,116.398,88.4676,0,0,0,-6.51027,120.431,90.6228,0.53898,0,0,2.20723,114.007,62.7634,0.00672988,0,0,16.4071,60.2623,46.6704,0.0205215,-0.0555936,-0.0566841,13.8659,32.0289,36.0432,0.119157,-0.00158876,0.00274944,12.7075,13.3829,23.3764,0.0603243,0.0352659,-0.00582149,12.8057,0.0866574,23.6509,0,0,0,-9.15862,60.8838,55.17,-0.375998,-0.0762348,0.0134678,-8.05151,33.3617,67.7331,0.102571,0.00122224,-0.00238337,-6.73096,11.3918,72.7372,0.190166,0.0649375,-0.0278932,-7.99584,0.27479,79.901,0,0,0,1.67531,75.6607,59.5483,0,0,0,1.03192,64.4724,24.3861,0,0,0,-0.437246,98.4076,19.0663,0,0,0,3.42722,70.7994,-6.44966,0,0,0,
0,0,0,0,0,0,1.34065,96.3711,-0.0879189,0.116759,-0.0378461,0.0332669,3.52663,107.797,-34.2713,0.100173,0.0136833,-0.0430637,3.72113,107.462,-41.2593,0.375195,-0.00379201,-0.0189495,3.78244,106.565,-56.5744,-0.120516,0.0108057,-0.0343324,1.42124,90.0524,-78.0195,-0.265244,0.0125371,0.00176014,-0.199848,80.9471,-93.3749,0,0,0,15.6691,90.7768,-11.0166,-0.355569,0.0174012,-0.0383509,12.1726,62.7989,0.384085,0.482176,-0.0366986,0.0436877,14.4329,60.5609,-16.4296,-0.429339,0.0320254,-0.00944794,13.0019,31.4653,-8.72712,0.45727,0.0231102,0.00540605,13.834,16.1823,-3.74262,0,0,0,-11.8111,92.9702,-17.6269,-0.292419,-0.0132599,-0.0357746,-10.9264,63.6784,-9.49223,0.589863,0.0447995,0.0212355,-10.4269,67.1418,-26.2426,-0.520778,-0.0364993,0.00981167,-7.29117,37.3775,-22.7525,0.949776,0.0974184,0.00925445,-5.68674,27.8273,-33.4543,0,0,0,0.675273,91.7614,11.0959,0,0,0,-0.104286,91.9829,27.2623,-0.0590882,0.0450129,-0.0300303,-0.0514606,91.5309,30.1097,0,0,0,1.37316,97.6326,50.1903,0.0593688,0.0321587,0.00319953,2.27658,105.49,64.8381,-0.120713,-0.0618455,0.00189967,1.33407,114.569,81.761,-0.0737329,7.09981e-05,-0.0018319,1.12089,90.267,95.846,0,0,0,-6.6378,109.074,93.2836,0,0,0,8.42714,109.331,93.9566,0,0,0,0.740229,87.5737,105.399,0,0,0,6.89812,117.145,90.5051,0,0,0,7.95262,120.698,92.0846,0.553487,0,0,-4.67836,116.42,89.2268,0,0,0,-6.38396,120.453,91.4441,0.553487,0,0,1.88738,114.263,63.4208,0.00142704,0,0,15.4524,60.3211,45.8979,0.0345031,-0.0428639,-0.0462082,13.2953,32.4376,34.3057,0.220359,-0.00304587,0.00612262,12.9402,17.2389,17.6223,0.203008,0.0555093,0.0379878,15.0024,5.64707,11.4376,0,0,0,-10.0999,60.457,53.7466,-0.329137,-0.0664156,0.0194315,-8.65736,31.8605,63.5792,0.238094,0.00301927,-0.00699367,-6.75227,9.60568,60.3301,0.00578024,0.05249,-0.0320476,-8.01973,-1.51673,67.4851,0,0,0,0.631692,76.9712,59.5369,0,0,0,0.208699,65.956,24.3167,0,0,0,-0.425425,99.6306,18.9315,0,0,0,3.25106,71.3512,-5.86717,0,0,0,
0,0,0,0,0,0,1.16199,96.6448,-0.27787,0.0935314,-0.0329995,0.0327183,3.08084,106.45,-34.9768,0.132292,0.00171506,-0.0442141,3.3593,106.234,-41.9666,0.416581,-0.00863465,-0.0141077,3.85792,106.858,-57.2872,-0.128805,0.00913078,-0.0439521,1.48555,92.2282,-80.0573,-0.322887,0.0198482,-0.0320604,-1.34904,82.7649,-95.015,0,0,0,15.2551,89.4346,-10.0269,-0.365126,0.0121824,-0.0280487,12.274,62.2268,3.23228,0.37311,-0.0291051,0.0306738,14.3112,55.3149,-12.2885,-0.330176,0.0246555,-0.0081613,12.7611,26.9996,-2.1012,0.399776,0.018121,0.00593898,13.3831,13.0092,5.83525,0,0,0,-12.1213,92.5495,-17.5009,-0.34451,-0.0190176,-0.0222044,-10.8083,64.848,-5.01641,0.602086,0.0445287,0.022242,-10.2972,66.1568,-22.0706,-0.531448,-0.0371026,0.00957852,-6.68273,37.3003,-14.186,0.903252,0.0820784,0.00275522,-4.92402,25.4772,-22.2748,0,0,0,0.582601,92.5662,11.1151,0,0,0,-0.7585,93.6029,27.2442,-0.0395454,0.0345197,-0.031736,-0.738702,93.1723,30.0953,0,0,0,0.71602,98.633,50.3333,0.0728426,0.0349845,0.000163078,1.67422,106.196,65.1317,-0.124221,-0.0556368,-0.00286661,1.09219,115.102,82.1621,-0.0755349,-5.10996e-05,0.000426044,0.610148,90.7043,96.0723,0,0,0,-6.85569,109.657,93.7246,0,0,0,8.21743,109.657,94.2471,0,0,0,0.279576,87.9471,105.609,0,0,0,6.78592,117.52,90.8678,0,0,0,7.91588,121.044,92.4622,0.563624,0,0,-4.81332,116.999,89.7014,0,0,0,-6.42848,121.044,91.965,0.563624,0,0,1.40696,114.873,63.8348,-0.0102649,0,0,14.3479,61.4145,45.7885,-0.0124248,-0.0177763,-0.0288037,12.72,32.4761,37.0453,0.396244,-0.00546881,0.0141985,13.0766,21.9178,17.099,0.324538,0.0373403,0.0831185,16.8063,14.8908,6.44131,0,0,0,-11.3256,61.2364,52.592,-0.19669,-0.0497876,0.0321291,-8.93849,31.1429,54.8735,0.186957,0.00231407,-0.00507273,-6.75695,9.67728,48.2455,-0.0707397,0.0408873,-0.0381818,-8.02407,-1.4446,55.4013,0,0,0,-0.469987,78.8331,59.6373,0,0,0,-0.607227,67.5526,24.4989,0,0,0,-0.439867,100.797,18.5816,0,0,0,2.98356,71.3776,-4.89215,0,0,0,
0,0,0,0,0,0,0.906773,96.5764,-0.49273,0.0621643,-0.0267024,0.0319239,2.47277,104.158,-35.7618,0.172357,-0.0103141,-0.0446619,2.82392,104.055,-42.751,0.439689,-0.0109781,-0.00585219,3.74374,105.623,-57.9843,-0.100127,0.00558121,-0.0456421,2.02016,93.8061,-82.388,-0.380358,0.023387,-0.0670266,-1.65238,84.5221,-97.2756,0,0,0,14.7632,87.8005,-8.92188,-0.350362,0.00444004,-0.0197703,12.2698,61.0206,5.27619,0.258283,-0.0205321,0.0191355,14.0664,50.2652,-7.91137,-0.230995,0.0176811,-0.00836688,12.2979,22.6848,4.09408,0.323471,0.0178034,0.00112023,12.5389,10.7202,14.8596,0,0,0,-12.5218,91.3505,-17.3022,-0.384297,-0.0269266,-0.00967126,-10.7848,65.7503,-0.975233,0.592897,0.0447271,0.0214837,-10.2107,64.2988,-18.0159,-0.523437,-0.0366487,0.0097505,-6.15052,36.962,-6.00986,0.840083,0.071483,-0.0135545,-4.55095,23.3791,-10.6203,0,0,0,0.44132,93.2297,11.1414,0,0,0,-1.38738,95.357,27.1698,-0.0180452,0.0225731,-0.0334456,-1.40256,94.9842,30.029,0,0,0,-0.00833628,99.9733,50.3644,0.0871327,0.0360292,-0.00335852,0.950753,107.399,65.232,-0.128645,-0.0479105,-0.00615615,0.687388,116.332,82.2565,-0.0730479,-0.000306467,0.00377713,0.0134708,91.8896,96.0811,0,0,0,-7.23162,110.943,93.8656,0,0,0,7.84414,110.752,94.2612,0,0,0,-0.272082,89.101,105.61,0,0,0,6.4839,118.645,90.9228,0,0,0,7.67161,122.148,92.5205,0.567754,0,0,-5.13036,118.275,89.8522,0,0,0,-6.67526,122.331,92.144,0.567754,0,0,0.823773,116.009,63.9698,-0.0220211,0,0,13.1493,62.9354,46.1491,-0.0908401,0.0105754,-0.00758268,12.3407,32.8762,42.6398,0.599198,-0.00757505,0.027088,12.7339,27.1861,20.8011,0.408199,0.00083746,0.09855,16.7234,25.0971,8.28729,0,0,0,-12.656,63.2049,51.9126,-0.0529352,-0.0326426,0.047393,-9.3142,33.665,46.1899,0.144164,0.0017505,-0.00362805,-6.74512,13.7915,35.8022,0.017494,0.0204957,-0.0533085,-8.01916,0.872815,38.6291,0,0,0,-1.57352,81.2455,59.8558,0,0,0,-1.40943,69.256,24.953,0,0,0,-0.482126,101.92,18.0816,0,0,0,2.62207,71.0624,-3.51519,0,0,0,
0,0,0,0,0,0,0.583884,96.2595,-0.645426,0.026638,-0.0193167,0.0309458,1.72021,101.283,-36.385,0.215561,-0.0213356,-0.0442436,2.12281,101.276,-43.3721,0.444259,-0.0127448,0.00416418,3.41659,103.186,-58.5392,-0.0706763,0.00210695,-0.0474219,2.368,93.3803,-83.8552,-0.369972,0.0195458,-0.113784,-2.39368,85.8372,-99.4035,0,0,0,14.2265,86.1766,-7.75065,-0.298254,-0.00576223,-0.0148697,12.1743,58.9194,5.58325,0.136906,-0.0110215,0.00939936,13.6833,45.6183,-5.07612,-0.124125,0.0092712,-0.00517114,11.9189,17.9955,6.83205,0.246754,0.0169881,-0.00366901,11.8674,7.76219,19.2571,0,0,0,-12.9895,89.5626,-16.9211,-0.407519,-0.0360696,0.000382343,-10.8507,66.1069,2.31996,0.567045,0.0450495,0.019304,-10.1613,61.8023,-14.2274,-0.498445,-0.0351069,0.0100767,-5.71013,36.1643,0.964933,0.775962,0.0597182,-0.0283395,-4.33845,21.8428,-0.185296,0,0,0,0.258019,93.7587,11.204,0,0,0,-1.93308,97.0965,27.0455,0.00186432,0.0100885,-0.0348878,-1.98167,96.8158,29.9149,0,0,0,-0.746531,101.641,50.2724,0.0994548,0.0350227,-0.00683328,0.146024,109.163,65.0956,-0.133665,-0.0393555,-0.00711572,0.103629,118.391,81.9641,-0.0659996,-0.000534494,0.00787006,-0.631265,93.9991,95.8748,0,0,0,-7.78285,113.085,93.6334,0,0,0,7.29352,112.811,93.9494,0,0,0,-0.881286,91.244,105.414,0,0,0,5.95904,120.701,90.5916,0,0,0,7.17457,124.203,92.1711,0.564237,0,0,-5.66265,120.391,89.5841,0,0,0,-7.17288,124.463,91.8703,0.564237,0,0,0.159321,117.759,63.7616,-0.0275167,0,0,11.9852,64.8385,47.1343,-0.176409,0.0329249,0.0156768,12.3355,34.6825,49.7839,0.776864,-0.00818185,0.0417248,12.2163,32.4032,27.3284,0.458501,-0.0278173,0.0852206,15.3629,33.646,14.4665,0,0,0,-13.9285,65.9378,51.8102,-0.00980055,-0.0235909,0.0630485,-9.805,36.8421,44.5327,0.203256,0.00255052,-0.00565424,-6.89638,19.0973,30.8901,0.297007,-0.0145584,-0.0633541,-8.16327,7.58237,24.3855,0,0,0,-2.56963,84.0433,60.1627,0,0,0,-2.11268,70.9386,25.6658,0,0,0,-0.554997,102.928,17.5127,0,0,0,2.19586,70.5886,-1.84763,0,0,0,
