0.0158681,-0.536917,-0.0286956,-0.00226337,-0.223246,0.040982,0.438333,0.446736,0.157836,-0.473234,0.151118,0.303224,0.0625172,1.16806,0.0296223,-0.171185,1.11044,0.189859,0.0490888,0.0536511,0.0499068,-0.0714357,-0.018068,0.060063,0.0416312,0.0489113,-0.0209926,-0.0578078,-0.0116287,-0.02818
0.0131796,-0.536941,-0.0311296,0.00341178,-0.223041,0.0395604,0.499639,0.393837,0.150965,-0.469049,0.238678,0.320295,0.0769673,1.16701,0.0449533,-0.158967,1.13458,0.153728,0.0840221,0.0245884,0.030763,-0.0691923,-0.00751793,0.0529618,-0.0040307,0.0228015,-0.0259855,-0.0864932,-0.00502922,-0.0229822
0.0131796,-0.536941,-0.0311296,0.00341178,-0.223041,0.0395604,0.499639,0.393837,0.150965,-0.469049,0.238678,0.320295,0.0769673,1.16701,0.0449533,-0.158967,1.13458,0.153728,0.0840221,0.0245884,0.030763,-0.0691923,-0.00751793,0.0529618,-0.0040307,0.0228015,-0.0259855,-0.0864932,-0.00502922,-0.0229822
0.0134509,-0.536244,-0.0298295,0.00647864,-0.22263,0.0396692,0.564708,0.323167,0.141689,-0.449795,0.318593,0.331268,0.0783911,1.14067,0.0776497,-0.153921,1.14074,0.121185,0.0740941,0.00374888,0.0258055,-0.063811,-0.000240162,0.0899276,0.0361424,0.0187918,-0.0142028,-0.0626326,0.0108597,0.01373
0.0134509,-0.536244,-0.0298295,0.00647864,-0.22263,0.0396692,0.564708,0.323167,0.141689,-0.449795,0.318593,0.331268,0.0783911,1.14067,0.0776497,-0.153921,1.14074,0.121185,0.0740941,0.00374888,0.0258055,-0.063811,-0.000240162,0.0899276,0.0361424,0.0187918,-0.0142028,-0.0626326,0.0108597,0.01373
0.0133203,-0.535537,-0.0243981,0.0106511,-0.221355,0.0390546,0.588171,0.241728,0.112467,-0.4299,0.387054,0.340775,0.08647,1.11342,0.157159,-0.145106,1.14394,0.110955,0.0713047,-0.0118159,0.024338,-0.0548651,0.0127233,0.0801206,0.0107263,0.0234562,-0.0403675,-0.0645068,0.0364486,0.00424123
0.0133203,-0.535537,-0.0243981,0.0106511,-0.221355,0.0390546,0.588171,0.241728,0.112467,-0.4299,0.387054,0.340775,0.08647,1.11342,0.157159,-0.145106,1.14394,0.110955,0.0713047,-0.0118159,0.024338,-0.0548651,0.0127233,0.0801206,0.0107263,0.0234562,-0.0403675,-0.0645068,0.0364486,0.00424123
0.0133575,-0.53503,-0.0192847,0.0119499,-0.221,0.0398436,0.596906,0.16641,0.0821227,-0.399842,0.440756,0.334575,0.0849358,1.09684,0.178046,-0.13819,1.145,0.106525,0.0718881,-0.0289297,0.0209221,-0.0657148,0.034707,0.0511765,0.00810236,0.0225863,-0.0331638,-0.0611399,0.0324977,0.0314466
0.0133575,-0.53503,-0.0192847,0.0119499,-0.221,0.0398436,0.596906,0.16641,0.0821227,-0.399842,0.440756,0.334575,0.0849358,1.09684,0.178046,-0.13819,1.145,0.106525,0.0718881,-0.0289297,0.0209221,-0.0657148,0.034707,0.0511765,0.00810236,0.0225863,-0.0331638,-0.0611399,0.0324977,0.0314466
0.0136294,-0.533864,-0.0148497,0.0126304,-0.220598,0.0409335,0.595192,0.098409,0.0492995,-0.373329,0.486492,0.316617,0.08563,1.1038,0.165561,-0.133551,1.14555,0.103205,0.0705382,-0.0441227,0.0204657,-0.035731,0.0653028,0.0966104,0.0136464,0.0258977,-0.0346781,-0.0606833,0.0451193,0.0434496
0.0136294,-0.533864,-0.0148497,0.0126304,-0.220598,0.0409335,0.595192,0.098409,0.0492995,-0.373329,0.486492,0.316617,0.08563,1.1038,0.165561,-0.133551,1.14555,0.103205,0.0705382,-0.0441227,0.0204657,-0.035731,0.0653028,0.0966104,0.0136464,0.0258977,-0.0346781,-0.0606833,0.0451193,0.0434496
0.0142186,-0.533031,-0.0120561,0.0126105,-0.220102,0.0417081,0.592026,0.0367787,0.0234141,-0.355633,0.523005,0.301996,0.0896262,1.09194,0.145887,-0.131019,1.14489,0.102319,0.0510696,-0.0414156,0.0297859,-0.0419212,0.0686757,0.0505381,0.0278779,0.0217863,-0.0337583,-0.034153,-0.00571049,0.0370368
0.0142186,-0.533031,-0.0120561,0.0126105,-0.220102,0.0417081,0.592026,0.0367787,0.0234141,-0.355633,0.523005,0.301996,0.0896262,1.09194,0.145887,-0.131019,1.14489,0.102319,0.0510696,-0.0414156,0.0297859,-0.0419212,0.0686757,0.0505381,0.0278779,0.0217863,-0.0337583,-0.034153,-0.00571049,0.0370368
0.015234,-0.532556,-0.0108525,0.0116628,-0.219027,0.0440263,0.580128,-0.0115748,0.00220537,-0.331745,0.538859,0.284051,0.0794932,1.03395,0.172064,-0.130582,1.144,0.101946,0.0446736,-0.0460599,0.0230681,-0.048199,0.0750081,0.0445666,0.0287317,0.0188827,-0.0292727,-0.0311302,0.0042517,0.0405111
0.015234,-0.532556,-0.0108525,0.0116628,-0.219027,0.0440263,0.580128,-0.0115748,0.00220537,-0.331745,0.538859,0.284051,0.0794932,1.03395,0.172064,-0.130582,1.144,0.101946,0.0446736,-0.0460599,0.0230681,-0.048199,0.0750081,0.0445666,0.0287317,0.0188827,-0.0292727,-0.0311302,0.0042517,0.0405111
0.0166294,-0.532292,-0.0102211,0.0112067,-0.218328,0.0457655,0.553044,-0.037937,-0.017421,-0.323469,0.557889,0.274966,0.0752617,1.01732,0.181657,-0.130682,1.14303,0.101742,0.0497978,-0.0677238,0.0234604,-0.0474704,0.0768845,0.0280726,0.0372846,0.0130186,-0.022652,-0.0210793,-0.0360684,-0.00109196
0.0166294,-0.532292,-0.0102211,0.0112067,-0.218328,0.0457655,0.553044,-0.037937,-0.017421,-0.323469,0.557889,0.274966,0.0752617,1.01732,0.181657,-0.130682,1.14303,0.101742,0.0497978,-0.0677238,0.0234604,-0.0474704,0.0768845,0.0280726,0.0372846,0.0130186,-0.022652,-0.0210793,-0.0360684,-0.00109196
0.0151082,-0.531341,-0.00746381,0.0137401,-0.218797,0.0438626,0.55136,-0.0797698,-0.026821,-0.314808,0.574027,0.261676,0.0749988,1.01529,0.18432,-0.128438,1.14236,0.0989878,0.0363206,-0.0647734,0.0196699,-0.0408012,0.077538,0.024991,0.0311088,0.0135128,-0.0111352,-0.0332468,-0.0174916,0.0083487
0.0151082,-0.531341,-0.00746381,0.0137401,-0.218797,0.0438626,0.55136,-0.0797698,-0.026821,-0.314808,0.574027,0.261676,0.0749988,1.01529,0.18432,-0.128438,1.14236,0.0989878,0.0363206,-0.0647734,0.0196699,-0.0408012,0.077538,0.024991,0.0311088,0.0135128,-0.0111352,-0.0332468,-0.0174916,0.0083487
0.015986,-0.531177,-0.00788212,0.0137848,-0.218538,0.044402,0.545942,-0.10828,-0.0303162,-0.309309,0.58562,0.251676,0.0717551,1.01914,0.193218,-0.129034,1.14113,0.0999348,0.028016,-0.0593755,0.0208565,-0.0378015,0.077624,0.0233192,0.0419551,0.00778198,-0.0259411,-0.0451213,0.00317048,0.015514
0.015986,-0.531177,-0.00788212,0.0137848,-0.218538,0.044402,0.545942,-0.10828,-0.0303162,-0.309309,0.58562,0.251676,0.0717551,1.01914,0.193218,-0.129034,1.14113,0.0999348,0.028016,-0.0593755,0.0208565,-0.0378015,0.077624,0.0233192,0.0419551,0.00778198,-0.0259411,-0.0451213,0.00317048,0.015514
0.0172653,-0.531025,-0.00887418,0.0134968,-0.218557,0.0445927,0.537009,-0.120291,-0.029901,-0.306467,0.593493,0.243338,0.0687008,1.02268,0.199772,-0.130322,1.13885,0.103283,0.028928,-0.0605111,0.018692,-0.035512,0.0794543,0.0189661,0.0339967,0.00852215,-0.00698483,-0.0462786,0.00190039,0.0102223
