0.294255, 0.979671, 0.343749, 0.0199467, 0.0694104, -0.552941, -0.0464374, 0.0769358, -0.265898, -0.0593913, 0.0394302, -0.173914, -1.20099, 1.42267, -0.30299
0.295736, 0.979308, 0.344435, 0.0199509, 0.0694486, -0.553349, -0.046436, 0.0769919, -0.266118, -0.0593903, 0.0394604, -0.174045, -1.20099, 1.42267, -0.30299
0.297196, 0.978949, 0.345111, 0.0199554, 0.069486, -0.553754, -0.0464345, 0.0770471, -0.266332, -0.0593893, 0.0394901, -0.174175, -1.20099, 1.42267, -0.30299
0.299244, 0.978437, 0.346038, 0.0199523, 0.0695463, -0.554254, -0.0464345, 0.0771274, -0.266689, -0.059387, 0.0395352, -0.174349, -1.20099, 1.42267, -0.30299
0.302344, 0.97765, 0.347413, 0.0199357, 0.0696484, -0.55493, -0.046437, 0.0772534, -0.267303, -0.0593824, 0.0396081, -0.174603, -1.20099, 1.42267, -0.30299
0.306161, 0.976671, 0.349088, 0.0199099, 0.0697787, -0.555723, -0.046441, 0.0774101, -0.268092, -0.0593761, 0.0396999, -0.174911, -1.20099, 1.42267, -0.30299
0.310069, 0.97566, 0.350799, 0.0198833, 0.069911, -0.556521, -0.0464448, 0.0775687, -0.268894, -0.0593696, 0.039793, -0.175222, -1.20099, 1.42267, -0.30299
0.313847, 0.974676, 0.352453, 0.01986, 0.0700341, -0.557283, -0.0464478, 0.0777173, -0.269639, -0.0593636, 0.03988, -0.175516, -1.20099, 1.42267, -0.30299
0.317727, 0.973656, 0.354148, 0.0198367, 0.0701581, -0.558051, -0.0464506, 0.0778669, -0.270389, -0.0593574, 0.0399676, -0.175813, -1.20099, 1.42267, -0.30299
0.321136, 0.972755, 0.355634, 0.0198166, 0.0702659, -0.558719, -0.0464527, 0.0779971, -0.271042, -0.0593521, 0.0400439, -0.176071, -1.20099, 1.42267, -0.30299
0.323891, 0.972022, 0.356832, 0.0198005, 0.0703523, -0.559254, -0.0464542, 0.0781013, -0.271566, -0.0593477, 0.040105, -0.176277, -1.20099, 1.42267, -0.30299
0.326342, 0.971366, 0.357896, 0.0197865, 0.0704277, -0.559722, -0.0464555, 0.0781924, -0.272023, -0.0593439, 0.0401583, -0.176458, -1.20099, 1.42267, -0.30299
0.327338, 0.971098, 0.358329, 0.019781, 0.0704575, -0.559906, -0.046456, 0.0782282, -0.272203, -0.0593424, 0.0401794, -0.176529, -1.20099, 1.42267, -0.30299
0.325987, 0.971463, 0.35775, 0.0197923, 0.0704129, -0.559676, -0.0464545, 0.0781771, -0.27193, -0.0593448, 0.0401487, -0.176433, -1.20099, 1.42267, -0.30299
0.32283, 0.972318, 0.356403, 0.0198223, 0.0703083, -0.559184, -0.0464503, 0.0780601, -0.271287, -0.0593507, 0.0400778, -0.176219, -1.20099, 1.42267, -0.30299
0.317401, 0.973755, 0.354035, 0.0198526, 0.070139, -0.558115, -0.0464473, 0.0778546, -0.270263, -0.0593591, 0.0399577, -0.17581, -1.20099, 1.42267, -0.30299
0.309136, 0.975888, 0.350347, 0.019869, 0.069897, -0.556183, -0.0464484, 0.0775371, -0.268825, -0.0593692, 0.0397782, -0.17513, -1.20099, 1.42267, -0.30299
0.298114, 0.978681, 0.345368, 0.0198839, 0.0695825, -0.553568, -0.0464499, 0.0771186, -0.266967, -0.0593814, 0.0395434, -0.174223, -1.20099, 1.42267, -0.30299
0.284672, 0.981973, 0.339204, 0.0198811, 0.0691997, -0.550067, -0.0464542, 0.076591, -0.264736, -0.059394, 0.0392521, -0.173046, -1.20099, 1.42267, -0.30299
0.269072, 0.985612, 0.331914, 0.0198397, 0.0687526, -0.54541, -0.0464649, 0.0759438, -0.26219, -0.0594048, 0.0389028, -0.171543, -1.20099, 1.42267, -0.30299
0.251131, 0.989608, 0.323353, 0.0197597, 0.068248, -0.539669, -0.0464806, 0.0751889, -0.259386, -0.0594126, 0.0385025, -0.169738, -1.20099, 1.42267, -0.30299
0.231113, 0.993821, 0.313674, 0.0196573, 0.067659, -0.532849, -0.0464957, 0.074306, -0.256173, -0.0594181, 0.0380373, -0.167612, -1.20099, 1.42267, -0.30299
0.209392, 0.998084, 0.303095, 0.0195491, 0.0669537, -0.5249, -0.0465033, 0.0732671, -0.252373, -0.0594217, 0.0374893, -0.165125, -1.20099, 1.42267, -0.30299
0.185783, 1.0024, 0.291456, 0.0194371, 0.0661311, -0.515848, -0.0464994, 0.0720754, -0.248006, -0.0594219, 0.036861, -0.162286, -1.20099, 1.42267, -0.30299
0.160517, 1.00664, 0.278862, 0.0193208, 0.0651893, -0.505668, -0.0464804, 0.0707311, -0.243096, -0.0594164, 0.0361533, -0.159094, -1.20099, 1.42267, -0.30299
0.134042, 1.01063, 0.265576, 0.0192034, 0.0641175, -0.494307, -0.0464409, 0.0692259, -0.237617, -0.0594031, 0.0353624, -0.15553, -1.20099, 1.42267, -0.30299
0.1062, 1.01437, 0.25146, 0.0190886, 0.062905, -0.481723, -0.0463746, 0.0675524, -0.231549, -0.0593798, 0.0344848, -0.151583, -1.20099, 1.42267, -0.30299
0.0771721, 1.01777, 0.236601, 0.0189818, 0.0615514, -0.467986, -0.046275, 0.0657184, -0.224925, -0.0593438, 0.0335249, -0.147273, -1.20099, 1.42267, -0.30299
0.0474764, 1.02071, 0.221331, 0.0188889, 0.0600595, -0.453195, -0.0461362, 0.0637353, -0.217793, -0.0592929, 0.0324894, -0.142631, -1.20099, 1.42267, -0.30299
0.0170176, 1.02317, 0.20558, 0.0188148, 0.0584136, -0.437267, -0.04595, 0.0615906, -0.210114, -0.0592239, 0.031372, -0.137632, -1.20099, 1.42267, -0.30299
-0.0141124, 1.02513, 0.189373, 0.0187659, 0.0566151, -0.420287, -0.0457095, 0.0592939, -0.201929, -0.0591341, 0.0301782, -0.132301, -1.20099, 1.42267, -0.30299
-0.0453421, 1.02652, 0.17308, 0.0187485, 0.054687, -0.402534, -0.0454116, 0.0568816, -0.193373, -0.0590224, 0.0289274, -0.126726, -1.20099, 1.42267, -0.30299
-0.0767078, 1.02734, 0.15671, 0.0187679, 0.0526152, -0.38393, -0.0450486, 0.0543419, -0.184408, -0.0588856, 0.0276136, -0.120883, -1.20099, 1.42267, -0.30299
-0.108211, 1.02761, 0.140231, 0.0188298, 0.0503988, -0.364518, -0.0446142, 0.0516796, -0.175056, -0.0587214, 0.0262397, -0.114784, -1.20099, 1.42267, -0.30299
-0.139114, 1.02733, 0.124064, 0.0189369, 0.0480963, -0.34484, -0.0441158, 0.0489685, -0.165577, -0.0585325, 0.0248439, -0.1086, -1.20099, 1.42267, -0.30299
-0.169414, 1.02652, 0.108286, 0.019092, 0.0457033, -0.324868, -0.0435502, 0.0462047, -0.15596, -0.0583178, 0.0234241, -0.102322, -1.20099, 1.42267, -0.30299
-0.199255, 1.02523, 0.0928118, 0.0192989, 0.0432079, -0.304513, -0.0429118, 0.043376, -0.14616, -0.0580749, 0.0219742, -0.0959218, -1.20099, 1.42267, -0.30299
-0.227377, 1.02359, 0.078236, 0.0195464, 0.0407455, -0.28486, -0.0422358, 0.0406337, -0.136701, -0.0578175, 0.0205713, -0.0897407, -1.20099, 1.42267, -0.30299
-0.253535, 1.02166, 0.0647613, 0.0198265, 0.0383513, -0.266127, -0.0415371, 0.0380102, -0.127688, -0.057551, 0.0192317, -0.0838478, -1.20099, 1.42267, -0.30299
-0.278308, 1.01947, 0.0521731, 0.0201422, 0.0359709, -0.247842, -0.0408037, 0.035441, -0.118893, -0.0572711, 0.017922, -0.0780945, -1.20099, 1.42267, -0.30299
-0.299447, 1.01737, 0.0414297, 0.02045, 0.0338738, -0.231993, -0.040127, 0.0332075, -0.111272, -0.0570126, 0.0167851, -0.0731068, -1.20099, 1.42267, -0.30299
-0.315509, 1.01564, 0.0332165, 0.0207072, 0.0322495, -0.219874, -0.0395838, 0.0314957, -0.105445, -0.056805, 0.0159147, -0.0692921, -1.20099, 1.42267, -0.30299
-0.327604, 1.01421, 0.0271603, 0.0209182, 0.0309862, -0.210539, -0.0391501, 0.030175, -0.100959, -0.0566391, 0.0152437, -0.0663535, -1.20099, 1.42267, -0.30299
-0.334539, 1.01335, 0.0237483, 0.0210466, 0.0302446, -0.205094, -0.0388911, 0.0294038, -0.0983419, -0.0565401, 0.0148521, -0.0646393, -1.20099, 1.42267, -0.30299
-0.334903, 1.01331, 0.0235577, 0.0210532, 0.0302071, -0.204819, -0.0388779, 0.0293648, -0.0982098, -0.056535, 0.0148324, -0.0645528, -1.20099, 1.42267, -0.30299
-0.328692, 1.01408, 0.0266201, 0.020938, 0.0308707, -0.209689, -0.03911, 0.0300547, -0.10055, -0.0566238, 0.0151826, -0.066086, -1.20099, 1.42267, -0.30299
