0.440807, 0.692395, 0.440807, 1.5016e-26, -6.63196e-18, 0.108308, 9.24991e-26, -2.19944e-19, 0.00359194, -1.5057e-26, 5.58525e-18, -0.0912141, -5.89933e-26, 9.79002e-18, -0.159883, -4.3944e-25, -4.3944e-25, -1.05305e-08
0.440807, 0.692395, 0.440807, 1.5016e-26, -6.63196e-18, 0.108308, 9.24991e-26, -2.19944e-19, 0.00359194, -1.5057e-26, 5.58525e-18, -0.0912141, -5.89933e-26, 9.79002e-18, -0.159883, -4.3944e-25, -4.3944e-25, -1.05305e-08
0.440807, 0.692395, 0.440807, 1.5016e-26, -6.63196e-18, 0.108308, 9.24991e-26, -2.19944e-19, 0.00359194, -1.5057e-26, 5.58525e-18, -0.0912141, -5.89933e-26, 9.79002e-18, -0.159883, -4.3944e-25, -4.3944e-25, -1.05305e-08
0.440807, 0.692395, 0.440807, 1.5016e-26, -6.63196e-18, 0.108308, 9.24991e-26, -2.19944e-19, 0.00359194, -1.5057e-26, 5.58525e-18, -0.0912141, -5.89933e-26, 9.79002e-18, -0.159883, -4.3944e-25, -4.3944e-25, -1.05305e-08
0.440797, 0.692423, 0.440825, -3.52057e-06, 3.23779e-05, 0.108308, -1.16756e-07, 3.25049e-05, 0.00359194, 2.96492e-06, 3.24149e-05, -0.0912141, 5.19702e-06, 3.22277e-05, -0.159883, 3.42294e-13, 3.25051e-05, -1.05305e-08
0.443095, 0.686434, 0.437012, 0.000748575, -0.00688449, 0.108306, 2.48259e-05, -0.0069115, 0.00359189, -0.000630429, -0.00689236, -0.0912126, -0.00110504, -0.00685254, -0.159881, -7.27817e-11, -0.00691153, -1.05303e-08
0.45048, 0.666735, 0.424471, 0.00321868, -0.0296015, 0.108276, 0.000106745, -0.0297177, 0.00359089, -0.00271068, -0.0296353, -0.0911872, -0.00475138, -0.0294641, -0.159836, -3.12942e-10, -0.0297178, -1.05274e-08
0.459234, 0.642422, 0.408992, 0.00626048, -0.0575763, 0.108187, 0.000207624, -0.0578023, 0.00358795, -0.0052724, -0.0576421, -0.0911124, -0.00924163, -0.057309, -0.159705, -6.08688e-10, -0.0578026, -1.05187e-08
0.465883, 0.623183, 0.396744, 0.00866226, -0.0796649, 0.108077, 0.000287277, -0.0799778, 0.00358429, -0.00729512, -0.079756, -0.0910193, -0.0127871, -0.0792949, -0.159541, -8.42207e-10, -0.0799782, -1.0508e-08
0.469222, 0.6175, 0.394858, 0.00946936, -0.085501, 0.11003, 0.000479531, -0.0858489, 0.00557196, -0.00765953, -0.0856217, -0.0890008, -0.0135547, -0.0851346, -0.1575, 0.000171162, -0.0858497, 0.00198883
0.496555, 0.609193, 0.420064, 0.0120765, -0.0826703, 0.144719, 0.00335842, -0.0832104, 0.0402454, -0.00453471, -0.0831732, -0.0543414, -0.0102518, -0.082834, -0.122851, 0.00305936, -0.0832181, 0.0366617
0.542377, 0.59403, 0.463851, 0.0159141, -0.0767943, 0.203923, 0.00775878, -0.0776241, 0.0994206, 0.000375108, -0.0778816, 0.00480661, -0.00497299, -0.0777762, -0.0637235, 0.00747904, -0.0776424, 0.0958359
0.586413, 0.578273, 0.509135, 0.0185406, -0.0687858, 0.262845, 0.0111665, -0.06983, 0.158305, 0.0044902, -0.070326, 0.0636563, -0.000345579, -0.070421, -0.00489918, 0.0109136, -0.0698565, 0.154719
0.609345, 0.571579, 0.538579, 0.0182898, -0.0597469, 0.296683, 0.0118426, -0.0608081, 0.192102, 0.00600551, -0.0613742, 0.0974168, 0.00177759, -0.0615525, 0.0288346, 0.0116215, -0.0608363, 0.188515
0.591128, 0.58648, 0.532618, 0.0144971, -0.0506657, 0.278433, 0.00904991, -0.0514939, 0.173813, 0.00411814, -0.0519112, 0.0790932, 0.000545979, -0.052018, 0.0104861, 0.00886306, -0.0515154, 0.170224
0.53307, 0.621365, 0.489612, 0.0088648, -0.0418497, 0.208613, 0.00441769, -0.0423152, 0.10396, 0.000391426, -0.0424673, 0.00921131, -0.00252485, -0.0424184, -0.0594165, 0.00426514, -0.0423256, 0.10037
0.46189, 0.659195, 0.431839, 0.00407822, -0.0334462, 0.121289, 0.000558571, -0.0336083, 0.0166123, -0.00262799, -0.0335428, -0.0781581, -0.00493605, -0.0333693, -0.146801, 0.00043784, -0.0336095, 0.0130216
0.404879, 0.687115, 0.384245, 0.00134034, -0.0261191, 0.0512597, -0.00139716, -0.0261171, -0.0534326, -0.00387558, -0.0259502, -0.148217, -0.00567072, -0.0257307, -0.21687, -0.00149106, -0.0261137, -0.0570237
0.387798, 0.697557, 0.372037, 0.000650102, -0.0207325, 0.0313419, -0.00152164, -0.0207021, -0.0733592, -0.00348784, -0.0205434, -0.168152, -0.00491199, -0.02035, -0.236811, -0.00159613, -0.0206983, -0.0769507
0.39191, 0.698763, 0.378523, 0.000657317, -0.0173655, 0.0378301, -0.001162, -0.0173479, -0.0668755, -0.00280913, -0.0172221, -0.161672, -0.00400217, -0.0170654, -0.230334, -0.0012244, -0.017345, -0.0704671
0.401772, 0.696629, 0.389536, 0.000792277, -0.0154485, 0.0512361, -0.000826845, -0.0154473, -0.0534717, -0.00229274, -0.0153485, -0.14827, -0.0033545, -0.0152186, -0.216934, -0.000882384, -0.0154452, -0.0570633
0.415608, 0.692092, 0.403747, 0.00100584, -0.0144524, 0.0694795, -0.000510006, -0.0144697, -0.0352294, -0.00188239, -0.014394, -0.130029, -0.00287643, -0.0142847, -0.198693, -0.000562003, -0.0144685, -0.0388211
0.431609, 0.686142, 0.419785, 0.00125579, -0.0138481, 0.0904301, -0.000198295, -0.013885, -0.0142793, -0.00151477, -0.0138308, -0.109079, -0.00246831, -0.0137394, -0.177744, -0.000248173, -0.0138845, -0.0178711
0.447964, 0.679836, 0.436321, 0.0014742, -0.0131106, 0.111966, 9.5536e-05, -0.0131655, 0.00725601, -0.00115265, -0.0131321, -0.0875445, -0.00205673, -0.0130584, -0.15621, 4.82453e-05, -0.0131657, 0.00366426
0.462851, 0.67432, 0.452067, 0.00155544, -0.0117181, 0.131961, 0.000321192, -0.0117837, 0.0272493, -0.000796252, -0.0117687, -0.0675524, -0.00160563, -0.0117136, -0.136218, 0.000278855, -0.0117844, 0.0236575
0.474442, 0.67083, 0.465773, 0.00136716, -0.009152, 0.148283, 0.000401715, -0.00921384, 0.0435703, -0.000472366, -0.00921161, -0.0512331, -0.00110547, -0.00917545, -0.1199, 0.000368599, -0.00921476, 0.0399784
0.480926, 0.670669, 0.4762, 0.000784163, -0.00489608, 0.158811, 0.000267109, -0.00493285, 0.0540959, -0.000201011, -0.00493494, -0.0407094, -0.000540076, -0.00491796, -0.109378, 0.000249374, -0.00493347, 0.0505039
0.480579, 0.675232, 0.482228, -0.000276646, 0.00169751, 0.161551, -9.73269e-05, 0.00171059, 0.0568354, 6.5022e-05, 0.00171161, -0.0379705, 0.000182613, 0.00170594, -0.10664, -9.11759e-05, 0.00171081, 0.0532435
0.474095, 0.686519, 0.48766, -0.00224272, 0.013985, 0.159001, -0.000765789, 0.0140902, 0.0542919, 0.000571366, 0.0140964, -0.0405079, 0.00153988, 0.014048, -0.109172, -0.000715127, 0.014092, 0.0507001
0.463308, 0.703658, 0.494135, -0.00494409, 0.031933, 0.153554, -0.00157365, 0.0321609, 0.0488746, 0.00147783, 0.0321639, -0.0458987, 0.00368805, 0.0320455, -0.114544, -0.00145803, 0.0321645, 0.0452839
0.449592, 0.724737, 0.500963, -0.00789338, 0.0536049, 0.146058, -0.00223975, 0.0539593, 0.041444, 0.00287885, 0.0539391, -0.0532699, 0.00658631, 0.0537221, -0.121872, -0.00204582, 0.0539644, 0.0378555
0.434347, 0.747819, 0.507536, -0.0106754, 0.0770583, 0.137384, -0.00255482, 0.077521, 0.0328784, 0.0047973, 0.0774501, -0.0617374, 0.0101225, 0.0771078, -0.130268, -0.00227626, 0.0775268, 0.0292937
0.418975, 0.770939, 0.513372, -0.0130018, 0.100342, 0.128418, -0.00243581, 0.100882, 0.0240584, 0.00713029, 0.100734, -0.0704255, 0.0140591, 0.100247, -0.13886, -0.00207338, 0.100888, 0.0204786
0.404879, 0.792091, 0.518132, -0.0147306, 0.121495, 0.120055, -0.00194607, 0.122078, 0.0158605, 0.00962864, 0.121835, -0.0784737, 0.0180122, 0.1212, -0.1468, -0.00150753, 0.122083, 0.0122864
0.393454, 0.809232, 0.521606, -0.0158523, 0.138539, 0.113192, -0.00128197, 0.139139, 0.00915382, 0.0119096, 0.138802, -0.0850391, 0.021464, 0.138035, -0.153262, -0.000782177, 0.139142, 0.00558506
0.386076, 0.820303, 0.523667, -0.016443, 0.1495, 0.108721, -0.000724966, 0.150102, 0.00479346, 0.0135056, 0.149696, -0.0892988, 0.0238126, 0.148838, -0.157448, -0.000185801, 0.150103, 0.00122851
0.38486, 0.821634, 0.523076, -0.0163608, 0.150479, 0.107473, -0.000541383, 0.151071, 0.00355632, 0.013781, 0.150651, -0.0905266, 0.0241544, 0.149778, -0.158669, 1.26e-06, 0.151071, -8.27685e-06
0.410553, 0.765836, 0.487563, -0.00926432, 0.085202, 0.108043, -0.000307246, 0.0855367, 0.0035832, 0.00780216, 0.0852994, -0.0909913, 0.0136758, 0.0848063, -0.159492, 3.27971e-10, 0.085537, -3.8249e-09
0.453515, 0.658429, 0.419183, 0.00425867, -0.0391661, 0.108252, 0.000141236, -0.0393198, 0.00359011, -0.00358654, -0.0392109, -0.091167, -0.00628659, -0.0389843, -0.159801, -2.88122e-10, -0.03932, -7.32384e-09
0.491857, 0.540209, 0.343919, 0.0189744, -0.174504, 0.107196, 0.000629283, -0.175192, 0.00355513, -0.0159798, -0.174704, -0.0902779, -0.0280093, -0.173691, -0.158239, -1.6929e-09, -0.175192, -9.56403e-09
0.514495, 0.453698, 0.288843, 0.0296576, -0.272754, 0.105583, 0.000983608, -0.273835, 0.00350172, -0.0249771, -0.273069, -0.0889202, -0.0437781, -0.271476, -0.155853, -3.1044e-09, -0.273837, -1.10519e-08
0.52186, 0.436834, 0.280577, 0.0328063, -0.290844, 0.109104, 0.0022216, -0.292082, 0.00738841, -0.0254693, -0.291338, -0.0847036, -0.0455232, -0.289691, -0.151397, 0.00117244, -0.292086, 0.00389918
0.553004, 0.457242, 0.322225, 0.0400259, -0.255717, 0.151798, 0.0130317, -0.257589, 0.0494228, -0.0114101, -0.257641, -0.0432728, -0.0291127, -0.256704, -0.11041, 0.0121057, -0.257619, 0.0459109
0.595644, 0.487654, 0.393931, 0.0444084, -0.197785, 0.217861, 0.0233551, -0.200173, 0.114577, 0.00429174, -0.201053, 0.0210547, -0.00951643, -0.200932, -0.0466862, 0.0226328, -0.200229, 0.111033
0.625126, 0.516958, 0.46937, 0.0393756, -0.137674, 0.276693, 0.0245751, -0.139928, 0.17269, 0.0111741, -0.141064, 0.0785202, 0.00146713, -0.141354, 0.0103095, 0.0240674, -0.139987, 0.169122
0.624663, 0.543592, 0.513231, 0.0290944, -0.094705, 0.297101, 0.0188732, -0.0963956, 0.192725, 0.00961881, -0.0973, 0.0982234, 0.0029156, -0.0975875, 0.029773, 0.0185226, -0.0964407, 0.189145
0.588635, 0.579275, 0.514761, 0.0179078, -0.0652436, 0.267476, 0.0109076, -0.0662566, 0.162919, 0.00456975, -0.0667471, 0.0682551, -2.08629e-05, -0.0668513, -0.000311614, 0.0106675, -0.0662826, 0.159332
0.533635, 0.622148, 0.491768, 0.0085803, -0.0402043, 0.210146, 0.00430712, -0.0406559, 0.105489, 0.00043832, -0.040806, 0.0107352, -0.0023639, -0.0407619, -0.0578958, 0.00416054, -0.040666, 0.101899
0.479454, 0.661278, 0.460785, 0.00297718, -0.0197038, 0.149943, 0.000898272, -0.0198393, 0.0452406, -0.000983896, -0.0198366, -0.049553, -0.00234717, -0.0197602, -0.118213, 0.000826961, -0.0198413, 0.0416491
0.444909, 0.687539, 0.441116, 0.000478644, -0.00426264, 0.111819, 3.04073e-05, -0.00428042, 0.00710364, -0.00037541, -0.00426952, -0.0877018, -0.000669348, -0.00424555, -0.156371, 1.5032e-05, -0.00428048, 0.00351171
0.439626, 0.697391, 0.445579, -0.000873128, 0.00642581, 0.109766, -0.000196294, 0.0064689, 0.00505151, 0.000417518, 0.00646708, -0.0897532, 0.000862724, 0.00644148, -0.158421, -0.000173056, 0.00646954, 0.0014596
0.441583, 0.702018, 0.456779, -0.00279782, 0.0151866, 0.11723, -0.0011924, 0.015361, 0.0125226, 0.000267383, 0.0154219, -0.0822759, 0.00132848, 0.0154083, -0.15094, -0.00113721, 0.015365, 0.00893093
0.447143, 0.703217, 0.471369, -0.00531947, 0.0223699, 0.12955, -0.00294417, 0.022742, 0.0248526, -0.000778661, 0.0229349, -0.0699368, 0.000798761, 0.0229891, -0.138594, -0.00286239, 0.0227518, 0.0212613
0.455134, 0.701632, 0.487985, -0.00826694, 0.0280657, 0.145045, -0.00527099, 0.028683, 0.0403591, -0.00253263, 0.0290597, -0.0544201, -0.000533811, 0.0292243, -0.12307, -0.00516769, 0.0287005, 0.0367682
0.464428, 0.697995, 0.505213, -0.0114044, 0.0323827, 0.162035, -0.00792674, 0.0332696, 0.0573594, -0.00474022, 0.0338599, -0.0374097, -0.0024097, 0.0341614, -0.106052, -0.00780667, 0.0332956, 0.0537688
0.47392, 0.693146, 0.521624, -0.0144563, 0.0354581, 0.178829, -0.0106238, 0.0366126, 0.0741639, -0.00710421, 0.0374222, -0.0205963, -0.00452542, 0.0378691, -0.0892322, -0.0104913, 0.0366474, 0.0705737
0.482525, 0.688039, 0.535796, -0.0171295, 0.03746, 0.193736, -0.0130555, 0.0388527, 0.089079, -0.00930659, 0.0398615, -0.00567402, -0.00655555, 0.0404432, -0.0743048, -0.0129145, 0.0388953, 0.0854891
0.489168, 0.683705, 0.54634, -0.0191325, 0.0385814, 0.205069, -0.0149151, 0.0401548, 0.100417, -0.0110284, 0.041317, 0.00566909, -0.00817283, 0.0420039, -0.0629582, -0.0147691, 0.0402033, 0.0968275
0.492772, 0.681216, 0.551893, -0.020188, 0.0390266, 0.211139, -0.0159095, 0.0406963, 0.10649, -0.0119632, 0.0419411, 0.0117442, -0.00906193, 0.0426852, -0.0568814, -0.0157613, 0.040748, 0.1029
0.493589, 0.680202, 0.551626, -0.0199369, 0.0380292, 0.211651, -0.0157646, 0.039683, 0.106999, -0.0119147, 0.0409199, 0.01225, -0.00908352, 0.0416621, -0.0563775, -0.01562, 0.0397344, 0.103409
0.496197, 0.675996, 0.547288, -0.0179975, 0.032374, 0.211302, -0.0144345, 0.0338889, 0.106634, -0.0111407, 0.0350375, 0.0118705, -0.00871487, 0.0357377, -0.0567677, -0.0143109, 0.0339363, 0.103043
0.500573, 0.668994, 0.540003, -0.0147086, 0.0229342, 0.210726, -0.0121633, 0.0242115, 0.106035, -0.0097985, 0.0252074, 0.0112525, -0.00805004, 0.025834, -0.0573999, -0.0120747, 0.024252, 0.102444
0.506133, 0.660192, 0.530741, -0.0104712, 0.0110254, 0.210011, -0.00921049, 0.0119932, 0.105302, -0.00801911, 0.0127878, 0.0105036, -0.00712666, 0.0133151, -0.0581604, -0.00916621, 0.0120247, 0.101711
0.512315, 0.650592, 0.520468, -0.00568232, -0.00203958, 0.209246, -0.00583229, -0.00142661, 0.104531, -0.00593043, -0.000866532, 0.00972593, -0.00597928, -0.000457829, -0.0589424, -0.00583666, -0.00140548, 0.100939
0.518597, 0.641208, 0.510146, -0.000733274, -0.0149473, 0.208517, -0.00227915, -0.0147083, 0.103809, -0.00365473, -0.0144008, 0.00900976, -0.00463692, -0.0141242, -0.0596543, -0.00233168, -0.0146982, 0.100217
0.524488, 0.633084, 0.500728, 0.00399001, -0.0263787, 0.207904, 0.00120436, -0.0265066, 0.103213, -0.00130796, -0.0264549, 0.00842911, -0.00312194, -0.0263184, -0.060224, 0.00110901, -0.0265076, 0.0996218
0.529528, 0.62728, 0.493155, 0.00810851, -0.035015, 0.207477, 0.00438033, -0.0354777, 0.102806, 0.00100044, -0.0356705, 0.00804005, -0.00145033, -0.0356765, -0.0605999, 0.00425235, -0.0354889, 0.0992154
0.533266, 0.624874, 0.488352, 0.0112476, -0.0395385, 0.207293, 0.00701506, -0.0402787, 0.102636, 0.00316508, -0.0406907, 0.00788225, 0.000365838, -0.0408367, -0.0607487, 0.00686951, -0.0402988, 0.0990456
0.53569, 0.626111, 0.486591, 0.0134158, -0.0396185, 0.207456, 0.0091514, -0.040583, 0.102801, 0.00525932, -0.0411948, 0.00804954, 0.00242179, -0.0414836, -0.0605801, 0.00900447, -0.0406107, 0.0992111
0.538423, 0.627864, 0.48555, 0.0159811, -0.0388775, 0.208174, 0.0117656, -0.0401157, 0.103519, 0.0079012, -0.0409765, 0.00876788, 0.00507393, -0.0414463, -0.0598614, 0.01162, -0.0401528, 0.0999289
0.541322, 0.629836, 0.485022, 0.0188049, -0.0376542, 0.209282, 0.0146853, -0.0391977, 0.104627, 0.010889, -0.0403388, 0.00987671, 0.00810002, -0.0410138, -0.0587525, 0.0145426, -0.0392454, 0.101038
0.54399, 0.632165, 0.485127, 0.0215374, -0.035783, 0.210576, 0.0175816, -0.0376293, 0.105921, 0.0139147, -0.0390524, 0.0111693, 0.0112083, -0.0399362, -0.0574605, 0.0174442, -0.0376876, 0.102331
0.546031, 0.634988, 0.485984, 0.0238283, -0.0331022, 0.21185, 0.0201252, -0.0352145, 0.107192, 0.0166697, -0.0368917, 0.0124374, 0.0141062, -0.0379675, -0.0561942, 0.0199961, -0.0352821, 0.103602
0.547046, 0.638438, 0.48771, 0.0253294, -0.029454, 0.212897, 0.0219881, -0.0317613, 0.108233, 0.0188464, -0.0336354, 0.0134744, 0.016502, -0.0348659, -0.0551607, 0.0218711, -0.031836, 0.104643
0.546637, 0.642645, 0.490423, 0.0256931, -0.0246822, 0.213516, 0.0228434, -0.0270795, 0.108844, 0.0201381, -0.0290638, 0.0140774, 0.0181049, -0.0303911, -0.0545631, 0.022743, -0.0271579, 0.105253
0.54413, 0.647812, 0.494294, 0.0244175, -0.0185297, 0.213358, 0.0222214, -0.0208626, 0.108674, 0.0201077, -0.0228282, 0.0138974, 0.0185026, -0.0241654, -0.0547505, 0.0221435, -0.0209396, 0.105083
0.53644, 0.654731, 0.499795, 0.0197296, -0.00996262, 0.210666, 0.0184776, -0.0119042, 0.105966, 0.0172358, -0.0135747, 0.0111756, 0.0162724, -0.0147332, -0.0574825, 0.0184325, -0.011969, 0.102375
0.52408, 0.663089, 0.506399, 0.0121558, 0.000562977, 0.205535, 0.0120831, -0.000706891, 0.100824, 0.0119418, -0.00184444, 0.00602249, 0.0117947, -0.0026612, -0.0626433, 0.0120791, -0.000750199, 0.0972321
0.508658, 0.672274, 0.513341, 0.00287184, 0.0121828, 0.198641, 0.00410844, 0.0117556, 0.0939301, 0.00519518, 0.0112972, -0.000871065, 0.0059629, 0.010923, -0.0695367, 0.00415018, 0.0117395, 0.0903383
0.491751, 0.681695, 0.519852, -0.00698408, 0.024014, 0.190612, -0.00441438, 0.0244938, 0.085918, -0.00207334, 0.0247715, -0.00886851, -0.000369117, 0.02488, -0.0775235, -0.00432593, 0.024507, 0.0823268
0.474899, 0.690766, 0.525151, -0.0163262, 0.0351262, 0.182018, -0.0125083, 0.0364746, 0.0773538, -0.0089908, 0.0374594, -0.0174053, -0.00640692, 0.038033, -0.0860404, -0.0123761, 0.036516, 0.0737636
0.459584, 0.698895, 0.528452, -0.0241347, 0.0445336, 0.173359, -0.0192659, 0.0466147, 0.0687316, -0.0147567, 0.0481966, -0.0259941, -0.0114307, 0.0491634, -0.094605, -0.0190969, 0.0466799, 0.0651427
0.447229, 0.705474, 0.528969, -0.0294595, 0.0512015, 0.165081, -0.0238521, 0.0537879, 0.060486, -0.0186454, 0.0557811, -0.0342107, -0.0147972, 0.0570184, -0.102801, -0.023657, 0.0538694, 0.0568981
0.439232, 0.709855, 0.525934, -0.0313959, 0.0540569, 0.157622, -0.0254797, 0.0568329, 0.0530417, -0.0199817, 0.058979, -0.0416418, -0.0159154, 0.0603159, -0.110222, -0.0252739, 0.0569205, 0.0494544
0.435583, 0.711354, 0.517547, -0.0294841, 0.0516449, 0.149934, -0.0238429, 0.0542584, 0.0453409, -0.0186007, 0.0562754, -0.0493541, -0.0147237, 0.0575292, -0.117943, -0.0236466, 0.0543409, 0.0417531
0.434485, 0.71011, 0.503781, -0.0247511, 0.0442453, 0.140876, -0.019929, 0.0464461, 0.0362493, -0.0154482, 0.048141, -0.058476, -0.0121343, 0.0491919, -0.127087, -0.0197612, 0.0465154, 0.0326604
0.435107, 0.706818, 0.487184, -0.0184708, 0.0337315, 0.131425, -0.0148029, 0.0353796, 0.0267603, -0.0113947, 0.0366459, -0.0679993, -0.00887413, 0.037429, -0.136635, -0.0146753, 0.0354314, 0.0231701
0.436698, 0.702317, 0.470257, -0.0118258, 0.0220417, 0.122557, -0.00943395, 0.0231003, 0.0178623, -0.00721154, 0.0239119, -0.0769241, -0.005568, 0.0244125, -0.145579, -0.00935073, 0.0231336, 0.0142711
0.438584, 0.697622, 0.455378, -0.00588618, 0.0111631, 0.115186, -0.00467684, 0.0116915, 0.010475, -0.00355322, 0.0120959, -0.084326, -0.00272227, 0.0123447, -0.152992, -0.00463477, 0.0117081, 0.00688323
0.440151, 0.693902, 0.444821, -0.00163077, 0.00313033, 0.110164, -0.00129203, 0.00327702, 0.00544808, -0.000977309, 0.00338911, -0.0893576, -0.000744569, 0.00345796, -0.158026, -0.00128024, 0.00328162, 0.00185614
0.440807, 0.692395, 0.440807, 7.87415e-18, -2.61888e-17, 0.108308, -1.04881e-16, 4.06606e-17, 0.00359195, -3.16778e-17, -3.04638e-17, -0.0912141, -1.3931e-18, 2.03379e-16, -0.159883, 1.26852e-17, -1.10697e-16, -8.32667e-17
0.434606, 0.695084, 0.434606, 6.66913e-18, -2.50889e-17, 0.100165, -1.0645e-16, 4.10301e-17, -0.000443929, -3.19435e-17, -3.09846e-17, -0.0912141, -6.82284e-19, 2.04367e-16, -0.159883, 1.25767e-17, -1.09613e-16, 5.55112e-17
0.428639, 0.697629, 0.428639, 6.90337e-18, -2.50939e-17, 0.0923381, -1.05432e-16, 3.92706e-17, -0.00432337, -3.28862e-17, -2.93721e-17, -0.0912141, -2.76633e-18, 2.05806e-16, -0.159883, 1.21431e-17, -1.09938e-16, 2.77556e-17
0.42282, 0.700073, 0.42282, 6.16743e-18, -2.3879e-17, 0.0847117, -1.05925e-16, 4.08672e-17, -0.00810328, -3.22672e-17, -2.97558e-17, -0.0912141, -1.76072e-18, 2.05203e-16, -0.159883, 9.86624e-18, -1.09071e-16, -2.77556e-17
0.417062, 0.702454, 0.417062, 7.11823e-18, -2.44855e-17, 0.0771715, -1.06422e-16, 4.13794e-17, -0.0118405, -3.20997e-17, -2.91169e-17, -0.0912141, -3.16164e-18, 2.06091e-16, -0.159883, 1.27936e-17, -1.10805e-16, -2.77556e-17
0.411277, 0.704809, 0.411277, 6.06781e-18, -2.77487e-17, 0.0696025, -1.05829e-16, 4.20975e-17, -0.015592, -3.13139e-17, -3.0061e-17, -0.0912141, -1.98268e-18, 2.06562e-16, -0.159883, 1.34441e-17, -1.09504e-16, 2.77556e-17
0.405377, 0.707172, 0.405377, 6.42851e-18, -2.65586e-17, 0.0618901, -1.05234e-16, 4.26027e-17, -0.0194145, -3.16382e-17, -3.00313e-17, -0.0912141, -2.23583e-18, 2.07044e-16, -0.159883, 1.14925e-17, -1.09288e-16, -2.77556e-17
0.399275, 0.709576, 0.399275, 5.02728e-18, -2.47137e-17, 0.0539194, -1.0527e-16, 4.36748e-17, -0.0233651, -3.20905e-17, -3.0208e-17, -0.0912141, 1.04849e-19, 2.04461e-16, -0.159883, 1.32273e-17, -1.10372e-16, 1.45992e-33
0.392882, 0.712052, 0.392882, 7.31254e-18, -2.70263e-17, 0.0455758, -1.06452e-16, 4.19792e-17, -0.0275005, -3.24531e-17, -2.82124e-17, -0.0912141, -2.56693e-18, 2.05333e-16, -0.159883, 1.25225e-17, -1.09721e-16, -2.77556e-17
0.38611, 0.714626, 0.38611, 5.52365e-18, -2.62753e-17, 0.0367443, -1.05594e-16, 4.32929e-17, -0.0318777, -3.13534e-17, -3.04935e-17, -0.0912141, -2.26701e-18, 2.06167e-16, -0.159883, 1.08962e-17, -1.09721e-16, -4.16334e-17
0.378868, 0.717323, 0.378868, 3.49333e-18, -2.46367e-17, 0.0273103, -1.03245e-16, 4.32758e-17, -0.0365536, -3.23845e-17, -2.86548e-17, -0.0912141, -3.13559e-18, 2.04542e-16, -0.159883, 1.13299e-17, -1.09288e-16, -1.38778e-17
0.371069, 0.720165, 0.371069, 5.65015e-18, -2.5929e-17, 0.017159, -1.0501e-16, 4.58337e-17, -0.0415849, -3.42423e-17, -2.87029e-17, -0.0912141, -2.47072e-18, 2.05759e-16, -0.159883, 1.25496e-17, -1.10372e-16, -1.38778e-17
0.362533, 0.723201, 0.362533, 6.44467e-18, -2.57656e-17, 0.00605989, -1.02612e-16, 4.3707e-17, -0.0470861, -3.41738e-17, -2.91453e-17, -0.0912141, -1.45731e-18, 2.05375e-16, -0.159883, 1.07607e-17, -1.09288e-16, -6.93889e-18
0.353094, 0.726468, 0.353094, 3.08925e-18, -2.63659e-17, -0.00619898, -1.02947e-16, 4.5452e-17, -0.053162, -3.22329e-17, -2.99769e-17, -0.0912141, -1.65671e-18, 2.05848e-16, -0.159883, 1.2631e-17, -1.09938e-16, -1.38778e-17
0.34293, 0.729881, 0.34293, 3.29401e-18, -2.58743e-17, -0.0193856, -1.03361e-16, 4.71494e-17, -0.0596978, -3.24874e-17, -2.79912e-17, -0.0912141, -2.87167e-18, 2.06265e-16, -0.159883, 1.11266e-17, -1.09396e-16, 6.93889e-18
0.33223, 0.733358, 0.33223, 3.05088e-18, -2.57075e-17, -0.0332512, -1.02818e-16, 4.64365e-17, -0.0665701, -3.24359e-17, -2.8323e-17, -0.0912141, -2.67294e-18, 2.06343e-16, -0.159883, 1.21702e-17, -1.09504e-16, -3.46945e-18
0.321185, 0.736822, 0.321185, 2.68489e-18, -2.62965e-17, -0.0475473, -1.03574e-16, 4.72235e-17, -0.0736558, -3.39345e-17, -2.96578e-17, -0.0912141, -3.40269e-18, 2.06295e-16, -0.159883, 1.35525e-17, -1.09532e-16, -3.46945e-18
0.309986, 0.740206, 0.309986, 3.57036e-18, -2.7179e-17, -0.0620251, -1.03175e-16, 4.87576e-17, -0.0808315, -3.34723e-17, -2.9373e-17, -0.0912141, -1.9619e-18, 2.05484e-16, -0.159883, 1.07895e-17, -1.09694e-16, 3.46945e-18
0.298827, 0.743451, 0.298827, 3.05179e-18, -2.83698e-17, -0.0764359, -1.02143e-16, 4.91144e-17, -0.0879741, -3.1036e-17, -2.97048e-17, -0.0912141, -7.18953e-19, 2.05807e-16, -0.159883, 1.35322e-17, -1.09721e-16, 1.73472e-18
0.287901, 0.746505, 0.287901, 4.95093e-19, -2.81708e-17, -0.0905311, -9.94849e-17, 4.97242e-17, -0.0949602, -3.17609e-17, -2.9584e-17, -0.0912141, -1.90392e-18, 2.05998e-16, -0.159883, 1.30655e-17, -1.09613e-16, -1.30104e-18
0.277402, 0.749327, 0.277402, 2.54528e-18, -2.58202e-17, -0.104062, -1.02455e-16, 5.08456e-17, -0.101667, -3.45179e-17, -2.93318e-17, -0.0912141, -2.17847e-18, 2.05712e-16, -0.159883, 1.11436e-17, -1.09938e-16, 8.67362e-19
