2.58969, 0.919487, 16.067
2.55145, 0.871597, 16.0741
2.4568, 0.757339, 16.0903
2.33597, 0.620842, 16.1083
2.21807, 0.504005, 16.1227
2.09631, 0.39418, 16.135
1.96387, 0.281845, 16.146
1.82371, 0.17308, 16.155
1.67761, 0.0725327, 16.1621
1.52216, -0.0228577, 16.1684
1.36078, -0.109993, 16.1735
1.19815, -0.184402, 16.1771
1.03647, -0.24514, 16.1791
0.871479, -0.295761, 16.1804
0.701912, -0.330925, 16.1812
0.526734, -0.344864, 16.1813
0.348061, -0.341827, 16.1808
0.169471, -0.324898, 16.1796
-0.00787735, -0.28653, 16.1783
-0.182971, -0.219475, 16.1768
-0.357617, -0.125015, 16.1748
-0.53041, -0.00531006, 16.1721
-0.69835, 0.139626, 16.1686
-0.858922, 0.310379, 16.1638
-1.01335, 0.50882, 16.1567
-1.16229, 0.731331, 16.1466
-1.30597, 0.973557, 16.1331
-1.44535, 1.23534, 16.1153
-1.58082, 1.52036, 16.0921
-1.70958, 1.82056, 16.063
-1.8287, 2.12735, 16.0284
-1.93855, 2.4431, 15.9876
-2.04003, 2.76951, 15.9397
-2.13102, 3.09708, 15.8854
-2.20945, 3.41688, 15.8262
-2.27522, 3.73196, 15.7621
-2.32919, 4.04333, 15.693
-2.37196, 4.34825, 15.6199
-2.40434, 4.64583, 15.5429
-2.4269, 4.9415, 15.4592
-2.43804, 5.22718, 15.3719
-2.43585, 5.49294, 15.2852
-2.41794, 5.73665, 15.2013
-2.3846, 5.9681, 15.1178
-2.34049, 6.18071, 15.0382
-2.29037, 6.36732, 14.9668
-2.22842, 6.52794, 14.9042
-2.14886, 6.66583, 14.8489
-2.0565, 6.77895, 14.8028
-1.95582, 6.86516, 14.7678
-1.84414, 6.92241, 14.7455
-1.72162, 6.95453, 14.7343
-1.59114, 6.96677, 14.7314
-1.45411, 6.96059, 14.7362
-1.30572, 6.92126, 14.7562
-1.1508, 6.85664, 14.7867
-0.99593, 6.77856, 14.821
-0.842952, 6.69392, 14.8556
-0.683738, 6.59642, 14.8946
-0.518471, 6.4861, 14.9377
-0.347832, 6.36335, 14.9847
-0.172279, 6.2264, 15.0351
0.00645036, 6.0755, 15.088
0.185709, 5.91412, 15.1421
0.363051, 5.74543, 15.1964
0.540578, 5.56664, 15.2515
0.717188, 5.37894, 15.3067
0.88971, 5.18616, 15.3608
1.0555, 4.99148, 15.4127
1.21584, 4.79314, 15.4628
1.37114, 4.59068, 15.5113
1.52138, 4.3842, 15.5581
1.66735, 4.17264, 15.6033
1.80946, 3.95523, 15.6469
1.94484, 3.73581, 15.6882
2.07053, 3.51837, 15.7269
2.18695, 3.3019, 15.7629
2.29492, 3.08545, 15.7965
2.39208, 2.87313, 15.8276
2.4759, 2.66826, 15.8562
2.54083, 2.45821, 15.8853
2.58701, 2.24148, 15.915
2.61691, 2.02369, 15.944
2.6331, 1.81049, 15.9711
2.63821, 1.60756, 15.9956
2.63495, 1.42052, 16.0168
2.62605, 1.25498, 16.0345
2.61429, 1.11655, 16.0485
2.60246, 1.01078, 16.0586
2.59334, 0.943245, 16.0648
