-0.586626, -0.0507497, -0.000474518, 0.324555, 0.00413086, -0.0107781, 0.42786, 0.0299966, -0.0198934, -5.55112e-17, -2.71051e-19, 5.96311e-19
-0.585469, -0.0513642, -0.000329167, 0.320877, 0.00408243, -0.0106042, 0.419774, 0.0309696, -0.0200423, 0, 0, 2.43945e-19
-0.582389, -0.0528569, 6.85742e-06, 0.311696, 0.00396148, -0.010175, 0.40049, 0.0332888, -0.0203831, 0, 0, 7.58942e-19
-0.577978, -0.0547026, 0.000384103, 0.299792, 0.00380502, -0.00962896, 0.377473, 0.0360522, -0.0207854, -1.38778e-17, -4.33681e-19, 7.04731e-19
-0.572829, -0.0564017, 0.000648831, 0.287862, 0.00365528, -0.00909545, 0.357816, 0.0383698, -0.0212516, 2.35099e-38, 2.1684e-19, -1.0842e-19
-0.567231, -0.0580499, 0.000775302, 0.275944, 0.00350177, -0.00856479, 0.339387, 0.0403061, -0.021998, -1.38778e-17, -2.1684e-19, 3.52366e-19
-0.560598, -0.0597918, 0.000878027, 0.262692, 0.00332898, -0.00798717, 0.320958, 0.04225, -0.0228267, 1.38778e-17, -3.25261e-19, -4.87891e-19
-0.552205, -0.0616223, 0.00107495, 0.247129, 0.00313323, -0.00734055, 0.304027, 0.0443789, -0.0234001, 3.46945e-18, -2.71051e-20, 7.55553e-19
-0.541258, -0.0635519, 0.00147033, 0.227888, 0.00290039, -0.00658789, 0.29003, 0.0468119, -0.0234621, -1.73472e-18, 1.35525e-20, -3.29496e-19
-0.527425, -0.0656353, 0.00203654, 0.203581, 0.00259479, -0.00567928, 0.278969, 0.0494319, -0.0233236, 3.46945e-18, 1.0842e-19, 8.36869e-19
-0.512021, -0.0677619, 0.0027727, 0.177757, 0.00224393, -0.00475366, 0.269414, 0.0521291, -0.0231613, 3.46945e-18, 2.1684e-19, -1.21973e-19
-0.496525, -0.069797, 0.00367267, 0.154569, 0.0019094, -0.00396016, 0.259877, 0.0548191, -0.0230817, -6.93889e-18, 4.33681e-19, -1.49078e-19
-0.481896, -0.071797, 0.00477012, 0.135364, 0.00164018, -0.00334786, 0.249315, 0.0577586, -0.0231719, 0, 0, 6.23416e-19
-0.467398, -0.0739095, 0.00610566, 0.11723, 0.00140668, -0.00281522, 0.238418, 0.061193, -0.02336, -3.37955e-38, 1.0842e-19, 3.11708e-19
-0.452621, -0.0756743, 0.00749834, 0.103604, 0.0012379, -0.00243673, 0.227865, 0.0641147, -0.0234946, 2.77556e-17, 1.6263e-19, 2.71051e-20
-0.437195, -0.0766223, 0.00873617, 0.0982301, 0.00117316, -0.00229254, 0.218307, 0.065464, -0.0234733, 5.71217e-38, 5.42101e-20, -1.05371e-18
-0.420362, -0.0768125, 0.00992493, 0.0983125, 0.0011741, -0.00229426, 0.213062, 0.065511, -0.0238733, 6.93889e-18, 1.10114e-20, -8.84091e-20
-0.402571, -0.0766925, 0.0112318, 0.0988892, 0.00118065, -0.00230629, 0.210407, 0.0653254, -0.0250592, 6.93889e-18, 2.72715e-36, 3.93023e-19
-0.385258, -0.0763929, 0.0125225, 0.100454, 0.00119838, -0.00233898, 0.203427, 0.0650629, -0.0266419, 3.46945e-18, 2.71051e-20, -3.11708e-19
-0.370016, -0.0759862, 0.0136805, 0.105058, 0.00126071, -0.00245368, 0.184644, 0.0648059, -0.0282089, -6.93889e-18, -2.71051e-20, 3.28649e-19
-0.35981, -0.0743616, 0.0148543, 0.139646, 0.00181663, -0.00355618, 0.141115, 0.0623788, -0.029104, -3.46945e-18, -1.35525e-20, -7.71223e-19
-0.350861, -0.0715303, 0.0162983, 0.191658, 0.00252779, -0.00532518, 0.0830701, 0.0582952, -0.0299282, -1.1709e-39, 8.13152e-20, 1.43996e-20
-0.337304, -0.0680979, 0.0182069, 0.231735, 0.00295997, -0.00675964, 0.0281748, 0.0541532, -0.0312172, 3.46945e-18, 2.71051e-20, -8.03834e-19
-0.313742, -0.0644827, 0.020742, 0.236359, 0.00299674, -0.00692498, -0.0093176, 0.0510097, -0.0327235, -3.46945e-18, -2.71051e-20, -5.74288e-19
-0.280888, -0.0602103, 0.0239293, 0.224626, 0.00284318, -0.00647216, -0.0382661, 0.0482009, -0.0339019, 0, 0, 7.74188e-19
-0.242995, -0.0555273, 0.0274761, 0.207192, 0.0026026, -0.00581278, -0.0589332, 0.0452385, -0.0352603, 1.02131e-38, 1.32137e-19, -7.72918e-20
-0.204274, -0.0508546, 0.0311653, 0.190351, 0.00236154, -0.00519383, -0.0687328, 0.0418158, -0.0374191, 3.46945e-18, -1.35525e-20, 1.13079e-19
-0.165382, -0.0463011, 0.0350362, 0.176508, 0.0021747, -0.00470711, -0.0659455, 0.0376852, -0.040737, 6.09397e-39, 6.77626e-21, -8.99311e-19
-0.12292, -0.0414597, 0.0391981, 0.161473, 0.00197938, -0.00419771, -0.0509788, 0.03281, -0.0447576, 6.93889e-18, 8.13152e-20, 8.01293e-19
-0.0828276, -0.0367215, 0.0433647, 0.14923, 0.00181802, -0.00379286, -0.0230691, 0.0271018, -0.049084, 1.38778e-17, 2.1684e-19, -9.35124e-19
-0.0514616, -0.0326045, 0.0473716, 0.144172, 0.00175049, -0.00362804, 0.0186276, 0.020466, -0.0532962, 2.77556e-17, 1.0842e-19, 8.40257e-19
-0.0305151, -0.0293285, 0.0515038, 0.150142, 0.00183941, -0.00379931, 0.0816805, 0.0123904, -0.0573639, -2.77556e-17, -1.6263e-19, 1.0842e-18
