1.88999, 0.0394545, 6.75753, -3.71138, -2.08097, 1.05765
1.88268, 0.0164213, 6.75966, -1.19545, -3.1718, 0.34132
1.87405, -0.00283623, 6.76208, -1.26619, -3.00744, 0.349331
1.8658, -0.0236778, 6.76432, -1.10187, -3.63586, 0.289607
1.85936, -0.0513144, 6.76594, -0.749239, -5.03733, 0.163221
1.85581, -0.0908422, 6.7665, -0.48328, -6.44674, 0.0426292
1.85291, -0.137271, 6.76651, -0.480992, -7.20727, -0.0158787
1.8494, -0.186939, 6.76628, -0.435948, -8.23195, -0.114298
1.8471, -0.24703, 6.76499, -0.160226, -10.3428, -0.347686
1.84726, -0.324843, 6.76165, 0.256678, -13.5515, -0.746655
1.85052, -0.427717, 6.75503, 0.700137, -19.1774, -1.47772
1.8566, -0.580542, 6.74195, 0.81583, -26.2643, -2.57463
1.8614, -0.777908, 6.7207, 0.398961, -30.1042, -3.61133
1.86192, -0.981931, 6.69379, -0.251037, -28.2952, -4.01595
1.85805, -1.15518, 6.66716, -0.724089, -20.9452, -3.3195
1.85226, -1.2612, 6.64953, -0.571078, -9.5988, -1.59888
1.85044, -1.28316, 6.64584, 0.281632, 1.05815, 0.120878
1.85602, -1.24709, 6.65115, 1.32487, 7.64508, 1.04578
1.8681, -1.18123, 6.65978, 2.04674, 10.0838, 1.21207
1.88331, -1.11264, 6.66731, 2.05071, 8.58722, 0.86925
1.89545, -1.06673, 6.67137, 1.46756, 4.94463, 0.383949
1.90287, -1.04671, 6.67243, 0.980455, 2.37722, 0.0946283
1.90852, -1.03503, 6.67263, 0.65124, 1.65467, 0.0705242
1.91156, -1.02465, 6.67337, 0.251073, 1.97625, 0.230956
1.91187, -1.00868, 6.67571, -0.11546, 3.31564, 0.530863
1.91002, -0.980441, 6.68044, -0.365317, 5.40941, 0.891781
1.907, -0.936559, 6.6876, -0.503129, 7.44181, 1.17917
1.90331, -0.881217, 6.69617, -0.597256, 8.8098, 1.32451
1.89903, -0.819095, 6.70526, -0.713056, 9.47928, 1.35841
1.8938, -0.754827, 6.71428, -0.917745, 9.45389, 1.32322
1.8868, -0.693043, 6.72291, -1.25168, 9.31377, 1.31085
1.87711, -0.630643, 6.73176, -1.61807, 9.66117, 1.35298
1.86522, -0.564227, 6.74095, -1.89981, 9.93533, 1.35727
1.85178, -0.498172, 6.74985, -2.10548, 9.53829, 1.2851
1.83715, -0.43705, 6.75808, -2.27843, 8.43937, 1.17109
1.8214, -0.385647, 6.76547, -3.07689, 7.00371, 1.23017
1.79612, -0.343667, 6.77448, -4.57295, 5.75066, 1.5034
1.76043, -0.308971, 6.78551, -5.27705, 4.52149, 1.57857
1.72576, -0.283381, 6.79553, -4.23945, 3.10593, 1.21279
1.7039, -0.267559, 6.80168, -1.42059, 1.67856, 0.425863
1.70682, -0.261, 6.80121, 2.85805, 0.408769, -0.708389
1.74201, -0.262109, 6.79224, 7.05877, -0.734282, -1.85237
1.80094, -0.27079, 6.77651, 9.73266, -1.96552, -2.67599
1.87178, -0.288316, 6.75656, 10.6909, -3.3406, -3.10743
1.94348, -0.315331, 6.73508, 10.0586, -4.75981, -3.1213
2.00589, -0.35178, 6.71494, 8.86436, -6.22072, -2.9741
2.06167, -0.398274, 6.69542, 8.48224, -7.63836, -3.07281
2.11899, -0.453625, 6.67397, 8.59712, -8.74915, -3.32873
2.1763, -0.51493, 6.65104, 8.45758, -9.43594, -3.49903
2.23176, -0.579437, 6.62732, 8.01423, -9.72412, -3.54702
2.28316, -0.644585, 6.60375, 7.4743, -9.99606, -3.56061
2.33142, -0.712718, 6.57984, 7.18744, -10.5085, -3.68793
2.37899, -0.784698, 6.55457, 7.04632, -10.7632, -3.84536
2.42537, -0.856227, 6.52857, 6.78459, -10.4079, -3.88098
2.46945, -0.92347, 6.50283, 6.31841, -9.51269, -3.74207
2.50961, -0.983063, 6.47868, 5.62086, -8.64401, -3.4833
2.5444, -1.03872, 6.45638, 4.88613, -8.2444, -3.24948
2.57476, -1.09299, 6.43535, 4.30772, -7.69672, -3.02553
2.60183, -1.14135, 6.41604, 3.85612, -6.49981, -2.71339
2.62618, -1.17965, 6.39917, 3.45597, -4.70209, -2.2788
2.64791, -1.20404, 6.38566, 2.89981, -2.69866, -1.70674
2.66484, -1.21563, 6.37642, 2.0825, -1.052, -1.06895
2.67568, -1.21807, 6.37141, 1.26756, 0.324011, -0.470209
2.68174, -1.21131, 6.37015, 0.65403, 1.71347, 0.0494242
2.6844, -1.19522, 6.37207, 0.253665, 3.13447, 0.478792
2.68512, -1.16952, 6.37653, -0.0660896, 4.69329, 0.884414
2.68352, -1.13264, 6.38386, -0.528216, 6.33144, 1.33932
2.67808, -1.0851, 6.39439, -1.10389, 7.72491, 1.76775
2.6688, -1.02965, 6.40743, -1.66987, 8.70645, 2.09062
2.65582, -0.969016, 6.42226, -2.20782, 9.27486, 2.30985
2.63936, -0.905981, 6.43823, -2.72859, 9.75981, 2.48795
2.61943, -0.838885, 6.45543, -3.25027, 10.5075, 2.67842
2.59603, -0.765881, 6.47394, -3.74866, 11.1917, 2.8234
2.56945, -0.689663, 6.49308, -4.20079, 11.4666, 2.87876
2.54002, -0.612993, 6.51232, -4.60957, 11.3211, 2.86489
2.50799, -0.538714, 6.53128, -5.03753, 11.0639, 2.84672
2.47285, -0.465474, 6.55028, -5.50075, 11.0403, 2.85888
2.43465, -0.39151, 6.5694, -5.88026, 10.9757, 2.83363
2.39445, -0.319132, 6.58806, -6.10582, 10.5619, 2.73392
2.35324, -0.250685, 6.60585, -6.18837, 9.79536, 2.58136
2.31193, -0.188527, 6.62248, -6.23361, 8.96194, 2.43423
2.27012, -0.131192, 6.63831, -6.35152, 8.34568, 2.3386
2.22725, -0.0772514, 6.65366, -6.46235, 7.65495, 2.25534
2.18396, -0.0291262, 6.66838, -6.47968, 6.59974, 2.15542
2.14085, 0.010745, 6.6824, -6.41086, 5.17895, 2.05035
2.09848, 0.0399265, 6.69571, -6.29958, 3.30813, 1.95823
2.05686, 0.0548534, 6.70851, -6.22702, 1.29304, 1.90008
2.01545, 0.0571671, 6.72105, -6.21752, -0.22037, 1.8666
1.97396, 0.0519152, 6.7334, -6.24635, -0.974965, 1.83828
1.93217, 0.0441675, 6.74556, -6.29776, -0.934553, 1.81003
