2.00416, -1.45818, 6.26481, 4.01665, 2.12629, 39.2479, -2.92242, -9.13523, 12.5557
2.00416, -1.44545, 6.26974, 4.01665, 2.08933, 39.3096, -2.89691, -9.0626, 12.5656
2.00416, -1.42956, 6.2759, 4.01665, 2.04364, 39.3869, -2.86506, -8.97176, 12.5779
2.00416, -1.3993, 6.28766, 4.01665, 1.95805, 39.5347, -2.80442, -8.79834, 12.6015
2.00416, -1.35778, 6.30364, 4.01665, 1.84357, 39.7358, -2.72121, -8.55895, 12.6335
2.00416, -1.31049, 6.32181, 4.01665, 1.71738, 39.9652, -2.62643, -8.28465, 12.6699
2.00416, -1.25655, 6.34231, 4.01665, 1.57892, 40.2249, -2.51833, -7.96945, 12.711
2.00416, -1.20027, 6.3637, 4.01665, 1.44064, 40.4966, -2.40552, -7.63813, 12.7539
2.00416, -1.14389, 6.38542, 4.01665, 1.30847, 40.7736, -2.29253, -7.30419, 12.7974
2.00416, -1.08596, 6.40752, 4.01665, 1.17931, 41.0563, -2.17643, -6.9583, 12.8417
2.00416, -1.02638, 6.42959, 4.01665, 1.05345, 41.3396, -2.05703, -6.59919, 12.8859
2.00416, -0.964986, 6.45164, 4.01665, 0.931198, 41.6236, -1.93398, -6.22574, 12.9301
2.00416, -0.90026, 6.47328, 4.01665, 0.810468, 41.9034, -1.80426, -5.82764, 12.9735
2.00416, -0.831722, 6.49459, 4.01665, 0.691762, 42.1797, -1.6669, -5.40169, 13.0162
2.00416, -0.76368, 6.51439, 4.01665, 0.583206, 42.4373, -1.53053, -4.97491, 13.0559
2.00416, -0.69631, 6.53267, 4.01665, 0.484848, 42.6757, -1.39552, -4.54876, 13.0925
2.00416, -0.631881, 6.54889, 4.01665, 0.399273, 42.888, -1.26639, -4.13812, 13.125
2.00416, -0.572699, 6.56263, 4.01665, 0.327984, 43.0681, -1.14778, -3.75841, 13.1525
2.00416, -0.518969, 6.57398, 4.01665, 0.269328, 43.2172, -1.0401, -3.41169, 13.1753
2.00416, -0.475304, 6.58203, 4.01665, 0.225914, 43.3232, -0.952584, -3.12846, 13.1914
2.00416, -0.441417, 6.58705, 4.01665, 0.194849, 43.3892, -0.884669, -2.90763, 13.2015
2.00416, -0.413905, 6.59029, 4.01665, 0.171317, 43.4319, -0.829531, -2.72775, 13.208
2.00416, -0.393592, 6.59164, 4.01665, 0.154915, 43.4497, -0.78882, -2.59441, 13.2107
2.00416, -0.376401, 6.59229, 4.01665, 0.141678, 43.4583, -0.754367, -2.48134, 13.212
2.00416, -0.358604, 6.59328, 4.01665, 0.128597, 43.4713, -0.7187, -2.36438, 13.214
2.00416, -0.341954, 6.59416, 4.01665, 0.116933, 43.483, -0.68533, -2.2549, 13.2157
2.00416, -0.326885, 6.59493, 4.01665, 0.106854, 43.4931, -0.65513, -2.15578, 13.2173
2.00416, -0.313317, 6.59559, 4.01665, 0.0981677, 43.5018, -0.627938, -2.06651, 13.2186
2.00416, -0.301739, 6.59613, 4.01665, 0.0910463, 43.5089, -0.604732, -1.99031, 13.2197
