0.0214782, -0.648239, -0.0283419, -0.0402575, 0.0797071, -0.400417, 1.12109, -0.689789, -0.0516004, -0.991804, 1.4986, -0.312393
0.0180855, -0.64838, -0.0241098, -0.0400037, 0.0798078, -0.403501, 1.11989, -0.692811, -0.0523442, -0.991804, 1.4986, -0.312393
0.0147687, -0.648508, -0.0199707, -0.0397531, 0.0799031, -0.406528, 1.11872, -0.695776, -0.0530708, -0.991804, 1.4986, -0.312393
0.00933986, -0.648713, -0.0132078, -0.0393664, 0.0800424, -0.411162, 1.11692, -0.700317, -0.0541766, -0.991804, 1.4986, -0.312393
0.000597792, -0.648991, -0.00231507, -0.0387458, 0.0802466, -0.418514, 1.11405, -0.707519, -0.0559142, -0.991804, 1.4986, -0.312393
-0.0104967, -0.649251, 0.0115188, -0.0379536, 0.080474, -0.42775, 1.11043, -0.716564, -0.0580679, -0.991804, 1.4986, -0.312393
-0.0232938, -0.649459, 0.0274709, -0.0370822, 0.0806831, -0.437731, 1.10649, -0.726335, -0.0603583, -0.991804, 1.4986, -0.312393
-0.037568, -0.649576, 0.0452687, -0.0361641, 0.0808591, -0.448058, 1.1024, -0.736443, -0.0626874, -0.991804, 1.4986, -0.312393
-0.0535483, -0.649525, 0.0652247, -0.035159, 0.0810022, -0.459157, 1.09797, -0.747302, -0.065144, -0.991804, 1.4986, -0.312393
-0.0706018, -0.649283, 0.0865358, -0.034164, 0.0810952, -0.469945, 1.09364, -0.757854, -0.0674853, -0.991804, 1.4986, -0.312393
-0.088395, -0.648848, 0.108797, -0.0332397, 0.0811403, -0.479802, 1.08966, -0.767493, -0.0695839, -0.991804, 1.4986, -0.312393
-0.10723, -0.648153, 0.132432, -0.032341, 0.0811474, -0.489245, 1.08583, -0.776723, -0.0715574, -0.991804, 1.4986, -0.312393
-0.12647, -0.647162, 0.156595, -0.031547, 0.0811246, -0.497476, 1.08247, -0.784767, -0.0732483, -0.991804, 1.4986, -0.312393
-0.145668, -0.645888, 0.18069, -0.0309253, 0.0810884, -0.503854, 1.07986, -0.790999, -0.0745393, -0.991804, 1.4986, -0.312393
-0.165186, -0.644319, 0.205243, -0.0304423, 0.0810493, -0.508768, 1.07784, -0.795799, -0.0755226, -0.991804, 1.4986, -0.312393
-0.184447, -0.642441, 0.229413, -0.0301349, 0.0810196, -0.511878, 1.07656, -0.798837, -0.0761398, -0.991804, 1.4986, -0.312393
-0.202918, -0.640293, 0.252398, -0.0300455, 0.0810102, -0.51278, 1.07619, -0.799719, -0.0763181, -0.991804, 1.4986, -0.312393
-0.220942, -0.637906, 0.274689, -0.0301668, 0.0810229, -0.511556, 1.0767, -0.798523, -0.0760761, -0.991804, 1.4986, -0.312393
-0.238158, -0.635353, 0.295727, -0.0304819, 0.0810529, -0.508367, 1.07801, -0.795408, -0.0754427, -0.991804, 1.4986, -0.312393
-0.25411, -0.632739, 0.314778, -0.0309806, 0.0810923, -0.503289, 1.08009, -0.790447, -0.0744256, -0.991804, 1.4986, -0.312393
-0.268979, -0.630104, 0.332051, -0.0316841, 0.0811305, -0.496062, 1.08305, -0.783386, -0.0729598, -0.991804, 1.4986, -0.312393
-0.282703, -0.627546, 0.347493, -0.0325383, 0.0811488, -0.487183, 1.08667, -0.774708, -0.0711296, -0.991804, 1.4986, -0.312393
-0.29509, -0.625189, 0.360859, -0.033479, 0.0811323, -0.477265, 1.09069, -0.765012, -0.0690473, -0.991804, 1.4986, -0.312393
-0.306118, -0.623089, 0.371994, -0.0345438, 0.0810653, -0.465849, 1.09529, -0.753848, -0.0666018, -0.991804, 1.4986, -0.312393
-0.315918, -0.621254, 0.381228, -0.0356726, 0.0809354, -0.453511, 1.10023, -0.741779, -0.0639005, -0.991804, 1.4986, -0.312393
-0.324598, -0.619681, 0.388975, -0.0367671, 0.0807502, -0.441284, 1.10508, -0.729827, -0.0611589, -0.991804, 1.4986, -0.312393
-0.331813, -0.618498, 0.39499, -0.0378487, 0.0805504, -0.428563, 1.10981, -0.717791, -0.0580927, -0.991804, 1.4986, -0.312393
-0.338027, -0.617566, 0.399537, -0.0389025, 0.0802756, -0.416008, 1.11454, -0.705779, -0.0550571, -0.991804, 1.4986, -0.312393
-0.344142, -0.616601, 0.403289, -0.0398627, 0.0798497, -0.405313, 1.11927, -0.694471, -0.0528223, -0.991804, 1.4986, -0.312393
-0.350689, -0.615585, 0.405861, -0.0407961, 0.0791668, -0.396622, 1.12458, -0.683023, -0.0517928, -0.991804, 1.4986, -0.312393
-0.357022, -0.614574, 0.407621, -0.0416444, 0.0783894, -0.38964, 1.12982, -0.672284, -0.0514871, -0.991804, 1.4986, -0.312393
-0.362253, -0.613464, 0.409953, -0.042221, 0.0778273, -0.384939, 1.13345, -0.664844, -0.0513335, -0.991804, 1.4986, -0.312393
